cReg,REGIONE,cProv,PROVINCIA,CODICE,NOME STRADA,UnivCom,COMUNE,Inc,Mor,Fer,Inc2R,IncMezziP
01,Piemonte,001,Torino,SP13901TO,SP 139 -  di Villafranca,001002,Airasca,1,0,2,0,0
01,Piemonte,001,Torino,SP07801TO,SP 078 -  di Vestignè,001004,Albiano d'Ivrea,3,0,6,0,0
01,Piemonte,001,Torino,SP07901TO,SP 079 -  di Azeglio,001004,Albiano d'Ivrea,2,0,5,0,0
01,Piemonte,001,Torino,SP08001TO,SP 080 -  di Caravino,001004,Albiano d'Ivrea,2,0,4,0,1
01,Piemonte,001,Torino,SP06401TO,SP 064 -  della Valchiusella,001005,Alice Superiore,1,0,3,0,0
01,Piemonte,001,Torino,SP06801TO,SP 068 -  di Alice,001005,Alice Superiore,1,0,3,0,0
01,Piemonte,001,Torino,SP19701TO,SP 197 -  del Colle del Lys,001006,Almese,3,0,4,0,1
01,Piemonte,001,Torino,SP17701TO,SP 177 -  di Valdellatorre,001008,Alpignano,5,0,6,1,1
01,Piemonte,001,Torino,SP17801TO,SP 178 -  di Alpignano (declassata),001008,Alpignano,1,0,3,0,0
01,Piemonte,001,Torino,SP11901TO,SP 119 -  di Moriondo,001009,Andezeno,4,0,4,1,2
01,Piemonte,001,Torino,SP18601TO,SP 186 -  di Rosta,001013,Avigliana,1,0,1,1,1
01,Piemonte,001,Torino,SP19001TO,SP 190 -  di Coazze,001013,Avigliana,6,0,9,3,1
01,Piemonte,001,Torino,SP19701TO,SP 197 -  del Colle del Lys,001013,Avigliana,2,0,3,0,0
01,Piemonte,001,Torino,SP05601TO,SP 056 -  di Strambino,001014,Azeglio,1,0,1,0,0
01,Piemonte,001,Torino,SP07901TO,SP 079 -  di Azeglio,001014,Azeglio,1,0,1,0,0
01,Piemonte,001,Torino,SP00201TO,SP 002 -  di Germagnano,001016,Balangero,2,0,5,0,0
01,Piemonte,001,Torino,SP00401TO,SP 004 -  di Baldissero,001018,Baldissero Torinese,5,0,6,3,0
01,Piemonte,001,Torino,SP06801TO,SP 068 -  di Alice,001020,Banchette,1,1,0,0,0
01,Piemonte,001,Torino,SP06901TO,SP 069 -  di Quincinetto,001020,Banchette,1,0,1,1,0
01,Piemonte,001,Torino,SP23801TO,SP 238 -  di Millaures,001022,Bardonecchia,1,0,1,0,0
01,Piemonte,001,Torino,SP05301TO,SP 053 -  di San Giorgio Canavese,001023,Barone Canavese,2,0,3,0,0
01,Piemonte,001,Torino,SP21701TO,SP 217 -  di Barone,001023,Barone Canavese,1,0,1,0,0
01,Piemonte,001,Torino,SP00601TO,SP 006 -  di Pinerolo,001024,Beinasco,7,0,7,3,2
01,Piemonte,001,Torino,SP17401TO,SP 174 -  di Borgaretto,001024,Beinasco,3,0,5,1,0
01,Piemonte,001,Torino,SP50201TO,SP 502 -  della Palazzina di Caccia di Stupinigi,001024,Beinasco,1,1,1,0,0
01,Piemonte,001,Torino,SP15701TO,SP 157 -  di Bibiana,001025,Bibiana,3,0,4,0,0
01,Piemonte,001,Torino,SP08001TO,SP 080 -  di Caravino,001027,Bollengo,1,0,1,0,0
01,Piemonte,001,Torino,SP00101TO,SP 001 -  delle Valli di Lanzo,001028,Borgaro Torinese,1,0,1,0,0
01,Piemonte,001,Torino,SP00201TO,SP 002 -  di Germagnano,001028,Borgaro Torinese,4,0,4,2,1
01,Piemonte,001,Torino,SP50101TO,SP 501 -  di Borgaro e Venaria,001028,Borgaro Torinese,1,0,1,0,1
01,Piemonte,001,Torino,SP07301TO,SP 073 -  della Serra,001030,Borgofranco d'Ivrea,1,0,1,1,0
01,Piemonte,001,Torino,SP07401TO,SP 074 -  di Chiaverano,001030,Borgofranco d'Ivrea,1,0,2,0,0
01,Piemonte,001,Torino,SP20301TO,SP 203 -  di Borgone,001032,Borgone Susa,1,0,1,0,0
01,Piemonte,001,Torino,SP16101TO,SP 161 -  della Val Pellice,001035,Bricherasio,2,0,2,1,0
01,Piemonte,001,Torino,SP06601TO,SP 066 -  di Vico Canavese,001036,Brosso,1,0,1,0,1
01,Piemonte,001,Torino,SP18301TO,SP 183 -  di Bruino,001038,Bruino,4,0,4,2,1
01,Piemonte,001,Torino,SP10701TO,SP 107 -  di Brusasco,001039,Brusasco,1,0,1,0,0
01,Piemonte,001,Torino,SP12901TO,SP 129 -  di Carmagnola,001041,Buriasco,1,0,3,0,0
01,Piemonte,001,Torino,SP16001TO,SP 160 -  dei Murisenghi,001041,Buriasco,1,0,2,0,0
01,Piemonte,001,Torino,SP19501TO,SP 195 -  di Roletto,001041,Buriasco,1,0,1,0,0
01,Piemonte,001,Torino,SP01301TO,SP 013 -  di Front,001043,Busano,3,0,6,0,0
01,Piemonte,001,Torino,SP00101TO,SP 001 -  delle Valli di Lanzo,001046,Cafasse,8,0,18,4,0
01,Piemonte,001,Torino,SP18201TO,SP 182 -  di Varisella,001046,Cafasse,1,0,3,0,0
01,Piemonte,001,Torino,SP12201TO,SP 122 -  di Chieri,001048,Cambiano,2,0,2,0,0
01,Piemonte,001,Torino,SP14001TO,SP 140 -  di None,001051,Candiolo,4,0,4,0,1
01,Piemonte,001,Torino,SP14201TO,SP 142 -  di Piobesi,001051,Candiolo,1,0,2,0,0
01,Piemonte,001,Torino,SP03301TO,SP 033 -  della Val Granda,001054,Cantoira,1,0,2,0,0
01,Piemonte,001,Torino,SP05601TO,SP 056 -  di Strambino,001056,Caravino,1,0,2,0,0
01,Piemonte,001,Torino,SP08001TO,SP 080 -  di Caravino,001056,Caravino,2,0,2,2,0
01,Piemonte,001,Torino,SP26401TO,SP 264 -  di Masino,001056,Caravino,1,0,1,0,0
01,Piemonte,001,Torino,SP12201TO,SP 122 -  di Chieri,001058,Carignano,2,1,4,1,0
01,Piemonte,001,Torino,SP13801TO,SP 138 -  di Virle,001058,Carignano,2,0,6,0,1
01,Piemonte,001,Torino,SP14201TO,SP 142 -  di Piobesi,001058,Carignano,2,0,3,0,1
01,Piemonte,001,Torino,SP14301TO,SP 143 -  di Vinovo,001058,Carignano,1,0,2,0,0
01,Piemonte,001,Torino,SP12901TO,SP 129 -  di Carmagnola,001059,Carmagnola,2,0,5,1,0
01,Piemonte,001,Torino,SP13501TO,SP 135 -  di Casanova,001059,Carmagnola,3,0,5,0,0
01,Piemonte,001,Torino,SP00201TO,SP 002 -  di Germagnano,001063,Caselle Torinese,9,0,19,3,1
01,Piemonte,001,Torino,SP01201TO,SP 012 -  del Fornacino,001063,Caselle Torinese,3,0,3,0,0
01,Piemonte,001,Torino,SP01301TO,SP 013 -  di Front,001063,Caselle Torinese,2,0,2,1,0
01,Piemonte,001,Torino,SP26701TO,SP 267 -  di Lombardore,001063,Caselle Torinese,1,0,2,0,0
01,Piemonte,001,Torino,SP71001TO,SP 710 -  di Caselle,001063,Caselle Torinese,1,0,1,1,0
01,Piemonte,001,Torino,SP09901TO,SP 099 -  di San Raffaele Cimena,001064,Castagneto Po,1,0,1,0,0
01,Piemonte,001,Torino,SP05801TO,SP 058 -  del Pedaggio,001066,Castellamonte,1,0,2,1,0
01,Piemonte,001,Torino,SP05901TO,SP 059 -  di Castelnuovo Nigra,001066,Castellamonte,2,0,3,1,0
01,Piemonte,001,Torino,SP22201TO,SP 222 -  di Castellamonte,001066,Castellamonte,12,0,18,3,1
01,Piemonte,001,Torino,SP22206TO,SP 222 dir1 -  Diramazione per Bairo,001066,Castellamonte,1,0,3,0,0
01,Piemonte,001,Torino,SP11701TO,SP 117 -  di Cordova,001068,Castiglione Torinese,1,0,1,0,0
01,Piemonte,001,Torino,SP12201TO,SP 122 -  di Chieri,001068,Castiglione Torinese,1,0,1,0,0
01,Piemonte,001,Torino,SP15201TO,SP 152 -  di Zucchea,001070,Cavour,1,0,2,0,0
01,Piemonte,001,Torino,SP15301TO,SP 153 -  di Babano,001070,Cavour,1,0,1,0,0
01,Piemonte,001,Torino,SP15501TO,SP 155 -  di Cavour (Bagnolo),001070,Cavour,1,0,2,1,0
01,Piemonte,001,Torino,SP13801TO,SP 138 -  di Virle,001071,Cercenasco,4,2,7,0,1
01,Piemonte,001,Torino,SP00101TO,SP 001 -  delle Valli di Lanzo,001072,Ceres,1,0,2,0,0
01,Piemonte,001,Torino,SP03301TO,SP 033 -  della Val Granda,001072,Ceres,1,0,1,0,0
01,Piemonte,001,Torino,SP21501TO,SP 215 -  del Sestriere,001074,Cesana Torinese,1,0,1,0,0
01,Piemonte,001,Torino,SP03301TO,SP 033 -  della Val Granda,001075,Chialamberto,1,0,1,1,0
01,Piemonte,001,Torino,SP07501TO,SP 075 -  dei laghi Morenici,001077,Chiaverano,1,0,2,0,0
01,Piemonte,001,Torino,SP11601TO,SP 116 -  di San Quirico,001078,Chieri,1,0,2,1,0
01,Piemonte,001,Torino,SP12201TO,SP 122 -  di Chieri,001078,Chieri,5,1,5,0,1
01,Piemonte,001,Torino,SP12401TO,SP 124 -  di Pecetto,001078,Chieri,2,0,3,1,0
01,Piemonte,001,Torino,SP12801TO,SP 128 -  di Pessione,001078,Chieri,4,0,9,0,1
01,Piemonte,001,Torino,SP08101TO,SP 081 -  di Mazzè,001082,Chivasso,2,0,7,0,0
01,Piemonte,001,Torino,SP08701TO,SP 087 -  di Bosconero,001082,Chivasso,6,0,16,0,1
01,Piemonte,001,Torino,SP09101TO,SP 091 -  del Boschetto,001082,Chivasso,1,0,2,0,0
01,Piemonte,001,Torino,SP05901TO,SP 059 -  di Castelnuovo Nigra,001084,Cintano,1,1,1,0,0
01,Piemonte,001,Torino,SP00201TO,SP 002 -  di Germagnano,001086,Ciriè,8,1,12,4,1
01,Piemonte,001,Torino,SP01801TO,SP 018 -  di Robassomero,001086,Ciriè,9,0,18,2,0
01,Piemonte,001,Torino,SP02201TO,SP 022 -  del Colle Forcola,001086,Ciriè,2,0,3,1,0
01,Piemonte,001,Torino,SP02201TO,SP 022 -  del Colle Forcola,001088,Coassolo Torinese,1,1,2,0,0
01,Piemonte,001,Torino,SP19001TO,SP 190 -  di Coazze,001089,Coazze,1,0,2,0,0
01,Piemonte,001,Torino,SP00801TO,SP 008 -  di Druento,001090,Collegno,3,0,6,0,0
01,Piemonte,001,Torino,SP22201TO,SP 222 -  di Castellamonte,001092,Colleretto Giacosa,1,0,1,0,0
01,Piemonte,001,Torino,SP05501TO,SP 055 -  di Vialfrè,001096,Cuceglio,1,0,1,0,0
01,Piemonte,001,Torino,SP14601TO,SP 146 -  di Viotto,001097,Cumiana,3,0,3,0,0
01,Piemonte,001,Torino,SP04201TO,SP 042 -  del Santuario di Belmonte,001098,Cuorgnè,1,0,1,0,0
01,Piemonte,001,Torino,SP04401TO,SP 044 -  di Alpette,001098,Cuorgnè,1,0,1,0,0
01,Piemonte,001,Torino,SP04601TO,SP 046 -  di Frassinetto,001098,Cuorgnè,1,0,1,0,0
01,Piemonte,001,Torino,SP00101TO,SP 001 -  delle Valli di Lanzo,001099,Druento,2,0,2,1,0
01,Piemonte,001,Torino,SP00801TO,SP 008 -  di Druento,001099,Druento,4,0,5,1,1
01,Piemonte,001,Torino,SP00806TO,SP 008 dir1 -  Diramazione per Pianezza,001099,Druento,1,0,2,0,0
01,Piemonte,001,Torino,SP17635TO,SP 176 dir4 -  Diramazione per Druento,001099,Druento,1,0,1,1,0
01,Piemonte,001,Torino,SP01301TO,SP 013 -  di Front,001101,Favria,2,0,2,0,0
01,Piemonte,001,Torino,SP01307TO,SP 013 dir2 -  Diramazione per Rivarolo,001101,Favria,1,0,1,0,0
01,Piemonte,001,Torino,SP03501TO,SP 035 -  di Favria,001101,Favria,1,1,0,0,0
01,Piemonte,001,Torino,SP00101TO,SP 001 -  delle Valli di Lanzo,001104,Fiano,2,0,2,2,0
01,Piemonte,001,Torino,SP18101TO,SP 181 -  di Caselette,001104,Fiano,2,0,2,1,0
01,Piemonte,001,Torino,SP24001TO,SP 240 -  di Fiano,001104,Fiano,1,0,1,1,0
01,Piemonte,001,Torino,SP04001TO,SP 040 -  di San Giusto,001106,Foglizzo,5,0,10,2,1
01,Piemonte,001,Torino,SP08501TO,SP 085 -  di Caluso,001106,Foglizzo,1,0,2,0,0
01,Piemonte,001,Torino,SP04201TO,SP 042 -  del Santuario di Belmonte,001107,Forno Canavese,1,2,0,1,0
01,Piemonte,001,Torino,SP01301TO,SP 013 -  di Front,001109,Front,3,0,3,2,0
01,Piemonte,001,Torino,SP02101TO,SP 021 -  di San Carlo,001109,Front,1,0,1,0,0
01,Piemonte,001,Torino,SP19401TO,SP 194 -  di Frossasco,001110,Frossasco,1,0,1,1,0
01,Piemonte,001,Torino,SP09701TO,SP 097 -  di Cinzano,001112,Gassino Torinese,8,1,13,2,0
01,Piemonte,001,Torino,SP12201TO,SP 122 -  di Chieri,001112,Gassino Torinese,3,0,4,2,0
01,Piemonte,001,Torino,SP00101TO,SP 001 -  delle Valli di Lanzo,001113,Germagnano,2,0,3,0,0
01,Piemonte,001,Torino,SP00201TO,SP 002 -  di Germagnano,001113,Germagnano,2,0,5,1,0
01,Piemonte,001,Torino,SP18701TO,SP 187 -  di Giaveno,001115,Giaveno,2,0,2,0,1
01,Piemonte,001,Torino,SP19001TO,SP 190 -  di Coazze,001115,Giaveno,5,0,8,2,0
01,Piemonte,001,Torino,SP19101TO,SP 191 -  della Maddalena,001115,Giaveno,1,0,1,0,0
01,Piemonte,001,Torino,SP19301TO,SP 193 -  della Colletta,001115,Giaveno,4,0,6,3,1
01,Piemonte,001,Torino,SP00801TO,SP 008 -  di Druento,001116,Givoletto,1,0,3,0,0
01,Piemonte,001,Torino,SP18101TO,SP 181 -  di Caselette,001116,Givoletto,1,0,2,0,0
01,Piemonte,001,Torino,SP02201TO,SP 022 -  del Colle Forcola,001119,Grosso,1,0,1,1,0
01,Piemonte,001,Torino,SP00701TO,SP 007 -  di Grugliasco,001120,Grugliasco,11,1,16,2,0
01,Piemonte,001,Torino,SP17501TO,SP 175 -  del Doirone,001120,Grugliasco,1,0,3,0,0
01,Piemonte,001,Torino,SP06801TO,SP 068 -  di Alice,001125,Ivrea,1,0,1,1,0
01,Piemonte,001,Torino,SP00801TO,SP 008 -  di Druento,001126,La Cassa,1,2,1,0,0
01,Piemonte,001,Torino,SP00808TO,SP 008 dir3 -  Diramazione per La Cassa,001126,La Cassa,1,0,1,0,0
01,Piemonte,001,Torino,SP18101TO,SP 181 -  di Caselette,001126,La Cassa,3,0,4,0,0
01,Piemonte,001,Torino,SP00101TO,SP 001 -  delle Valli di Lanzo,001128,Lanzo Torinese,1,0,1,0,0
01,Piemonte,001,Torino,SP00201TO,SP 002 -  di Germagnano,001128,Lanzo Torinese,2,0,4,2,0
01,Piemonte,001,Torino,SP02201TO,SP 022 -  del Colle Forcola,001128,Lanzo Torinese,1,0,1,1,0
01,Piemonte,001,Torino,SP03001TO,SP 030 -  di Sant'Ignazio,001128,Lanzo Torinese,2,0,2,1,0
01,Piemonte,001,Torino,SP01201TO,SP 012 -  del Fornacino,001130,Leini,2,0,10,0,0
01,Piemonte,001,Torino,SP01701TO,SP 017 -  di Leinì,001130,Leini,2,0,3,1,0
01,Piemonte,001,Torino,SP04001TO,SP 040 -  di San Giusto,001130,Leini,6,0,10,0,4
01,Piemonte,001,Torino,SP26701TO,SP 267 -  di Lombardore,001130,Leini,8,0,13,2,1
01,Piemonte,001,Torino,SP71001TO,SP 710 -  di Caselle,001130,Leini,5,0,7,2,0
01,Piemonte,001,Torino,SP06801TO,SP 068 -  di Alice,001132,Lessolo,1,0,1,0,0
01,Piemonte,001,Torino,SP72301TO,SP 723 -  di Rivara,001133,Levone,1,0,1,0,0
01,Piemonte,001,Torino,SP03901TO,SP 039 -  di Rivarossa,001135,Lombardore,2,0,3,1,0
01,Piemonte,001,Torino,SP22201TO,SP 222 -  di Castellamonte,001137,Loranzè,1,0,1,0,0
01,Piemonte,001,Torino,SP16101TO,SP 161 -  della Val Pellice,001139,Luserna San Giovanni,6,1,10,1,1
01,Piemonte,001,Torino,SP04101TO,SP 041 -  di Agliè,001141,Lusigliè,1,0,2,0,0
01,Piemonte,001,Torino,SP12901TO,SP 129 -  di Carmagnola,001142,Macello,1,0,2,0,1
01,Piemonte,001,Torino,SP07801TO,SP 078 -  di Vestignè,001143,Maglione,1,0,1,0,0
01,Piemonte,001,Torino,SP00201TO,SP 002 -  di Germagnano,001146,Mathi,6,0,9,1,1
01,Piemonte,001,Torino,SP20701TO,SP 207 -  di Mattie,001147,Mattie,1,0,1,1,0
01,Piemonte,001,Torino,SP08101TO,SP 081 -  di Mazzè,001148,Mazzè,1,0,2,0,0
01,Piemonte,001,Torino,SP08301TO,SP 083 -  di Villate,001150,Mercenasco,1,0,1,1,0
01,Piemonte,001,Torino,-,strada imprecisata,001156,Moncalieri,1,0,1,0,0
01,Piemonte,001,Torino,SP12501TO,SP 125 -  di Revigliasco,001156,Moncalieri,1,1,1,0,0
01,Piemonte,001,Torino,SP05301TO,SP 053 -  di San Giorgio Canavese,001159,Montalenghe,1,0,2,0,0
01,Piemonte,001,Torino,SP08201TO,SP 082 -  di Montalenghe,001159,Montalenghe,1,0,1,1,0
01,Piemonte,001,Torino,SP08201TO,SP 082 -  di Montalenghe,001161,Montanaro,1,0,1,0,0
01,Piemonte,001,Torino,SP14301TO,SP 143 -  di Vinovo,001164,Nichelino,5,0,6,2,1
01,Piemonte,001,Torino,SP17401TO,SP 174 -  di Borgaretto,001164,Nichelino,2,1,1,2,1
01,Piemonte,001,Torino,SP50101TO,SP 501 -  di Borgaro e Venaria,001164,Nichelino,1,0,2,1,0
01,Piemonte,001,Torino,SP00201TO,SP 002 -  di Germagnano,001166,Nole,8,0,11,1,0
01,Piemonte,001,Torino,SP72301TO,SP 723 -  di Rivara,001166,Nole,1,0,1,1,0
01,Piemonte,001,Torino,SP14001TO,SP 140 -  di None,001168,None,1,1,0,0,0
01,Piemonte,001,Torino,SP14101TO,SP 141 -  di Castagnole Piemonte,001168,None,2,0,2,1,0
01,Piemonte,001,Torino,SP14201TO,SP 142 -  di Piobesi,001168,None,1,0,1,0,0
01,Piemonte,001,Torino,SP03501TO,SP 035 -  di Favria,001170,Oglianico,1,0,1,0,0
01,Piemonte,001,Torino,-,strada imprecisata,001171,Orbassano,1,0,2,0,0
01,Piemonte,001,Torino,SP00601TO,SP 006 -  di Pinerolo,001171,Orbassano,14,1,19,3,3
01,Piemonte,001,Torino,SP00606TO,SP 006 dir1 -  Diramazione per SP 143 Nord,001171,Orbassano,1,0,5,0,0
01,Piemonte,001,Torino,SP13901TO,SP 139 -  di Villafranca,001171,Orbassano,1,0,1,0,1
01,Piemonte,001,Torino,SP14201TO,SP 142 -  di Piobesi,001171,Orbassano,1,0,1,0,0
01,Piemonte,001,Torino,SP14301TO,SP 143 -  di Vinovo,001171,Orbassano,18,1,35,0,4
01,Piemonte,001,Torino,SP17401TO,SP 174 -  di Borgaretto,001171,Orbassano,3,0,6,0,0
01,Piemonte,001,Torino,SP21401TO,SP 214 -  di Sauze d'Oulx,001175,Oulx,1,0,2,1,1
01,Piemonte,001,Torino,SP05301TO,SP 053 -  di San Giorgio Canavese,001176,Ozegna,1,0,2,0,0
01,Piemonte,001,Torino,SP22201TO,SP 222 -  di Castellamonte,001176,Ozegna,1,0,1,0,0
01,Piemonte,001,Torino,SP12201TO,SP 122 -  di Chieri,001180,Pavarolo,1,0,1,1,0
01,Piemonte,001,Torino,SP07701TO,SP 077 -  di Pavone,001181,Pavone Canavese,1,0,1,1,0
01,Piemonte,001,Torino,SP12401TO,SP 124 -  di Pecetto,001183,Pecetto Torinese,4,0,4,2,1
01,Piemonte,001,Torino,SP12501TO,SP 125 -  di Revigliasco,001183,Pecetto Torinese,2,0,3,2,0
01,Piemonte,001,Torino,SP16901TO,SP 169 -  della Val Germanasca,001186,Perrero,1,0,2,0,0
01,Piemonte,001,Torino,SP03601TO,SP 036 -  di Salassa,001187,Pertusio,1,1,2,0,1
01,Piemonte,001,Torino,SP00101TO,SP 001 -  delle Valli di Lanzo,001188,Pessinetto,3,0,4,1,0
01,Piemonte,001,Torino,SP12901TO,SP 129 -  di Carmagnola,001191,Pinerolo,2,0,2,0,0
01,Piemonte,001,Torino,SP00501TO,SP 005 -  di Pino,001192,Pino Torinese,3,0,5,1,0
01,Piemonte,001,Torino,SP12301TO,SP 123 -  di San Felice,001192,Pino Torinese,2,0,5,0,1
01,Piemonte,001,Torino,SP12401TO,SP 124 -  di Pecetto,001192,Pino Torinese,3,1,2,1,0
01,Piemonte,001,Torino,SP14201TO,SP 142 -  di Piobesi,001193,Piobesi Torinese,1,0,2,0,0
01,Piemonte,001,Torino,SP00601TO,SP 006 -  di Pinerolo,001194,Piossasco,2,0,5,0,0
01,Piemonte,001,Torino,SP14101TO,SP 141 -  di Castagnole Piemonte,001194,Piossasco,1,0,2,0,0
01,Piemonte,001,Torino,SP19301TO,SP 193 -  della Colletta,001194,Piossasco,1,0,2,0,0
01,Piemonte,001,Torino,SP14601TO,SP 146 -  di Viotto,001195,Piscina,1,0,1,1,0
01,Piemonte,001,Torino,SP26301TO,SP 263 -  di Piverone,001196,Piverone,1,0,5,0,0
01,Piemonte,001,Torino,SP12801TO,SP 128 -  di Pessione,001197,Poirino,4,0,5,2,1
01,Piemonte,001,Torino,SP12901TO,SP 129 -  di Carmagnola,001197,Poirino,5,1,10,2,1
01,Piemonte,001,Torino,SP13001TO,SP 130 -  dei Favari,001197,Poirino,2,0,5,0,1
01,Piemonte,001,Torino,SP16601TO,SP 166 -  della Val Chisone,001198,Pomaretto,1,0,4,0,0
01,Piemonte,001,Torino,SP04601TO,SP 046 -  di Frassinetto,001199,Pont-Canavese,1,0,1,0,0
01,Piemonte,001,Torino,SP04701TO,SP 047 -  della Val Soana,001199,Pont-Canavese,1,0,1,1,0
01,Piemonte,001,Torino,SP09701TO,SP 097 -  di Cinzano,001213,Rivalba,1,0,1,0,1
01,Piemonte,001,Torino,SP00601TO,SP 006 -  di Pinerolo,001214,Rivalta di Torino,6,0,8,2,1
01,Piemonte,001,Torino,SP00648TO,SP 006 var9 -  Variante del Dojrone,001214,Rivalta di Torino,3,0,7,0,0
01,Piemonte,001,Torino,SP14301TO,SP 143 -  di Vinovo,001214,Rivalta di Torino,3,0,3,1,1
01,Piemonte,001,Torino,SP17401TO,SP 174 -  di Borgaretto,001214,Rivalta di Torino,2,0,2,0,1
01,Piemonte,001,Torino,SP17501TO,SP 175 -  del Doirone,001214,Rivalta di Torino,8,0,11,2,1
01,Piemonte,001,Torino,SP18301TO,SP 183 -  di Bruino,001214,Rivalta di Torino,2,0,5,0,0
01,Piemonte,001,Torino,SP12001TO,SP 120 -  di Riva di Chieri,001215,Riva presso Chieri,5,1,6,2,1
01,Piemonte,001,Torino,SP04201TO,SP 042 -  del Santuario di Belmonte,001216,Rivara,8,0,14,0,2
01,Piemonte,001,Torino,SP01301TO,SP 013 -  di Front,001217,Rivarolo Canavese,1,0,1,0,0
01,Piemonte,001,Torino,SP22201TO,SP 222 -  di Castellamonte,001217,Rivarolo Canavese,5,2,6,1,2
01,Piemonte,001,Torino,SP03901TO,SP 039 -  di Rivarossa,001218,Rivarossa,1,0,1,0,0
01,Piemonte,001,Torino,SP00701TO,SP 007 -  di Grugliasco,001219,Rivoli,7,0,13,3,3
01,Piemonte,001,Torino,SP17501TO,SP 175 -  del Doirone,001219,Rivoli,2,0,2,1,0
01,Piemonte,001,Torino,SP18401TO,SP 184 -  di Villarbasse,001219,Rivoli,1,0,1,0,0
01,Piemonte,001,Torino,SP00101TO,SP 001 -  delle Valli di Lanzo,001220,Robassomero,4,2,7,0,1
01,Piemonte,001,Torino,SP02501TO,SP 025 -  di Grange di Nole,001220,Robassomero,1,0,4,0,0
01,Piemonte,001,Torino,SP02506TO,SP 025 dir1 -  Diramazione per SP 001,001220,Robassomero,2,0,3,0,0
01,Piemonte,001,Torino,SP72301TO,SP 723 -  di Rivara,001221,Rocca Canavese,1,0,1,1,0
01,Piemonte,001,Torino,SP08201TO,SP 082 -  di Montalenghe,001223,Romano Canavese,2,0,6,0,0
01,Piemonte,001,Torino,SP18601TO,SP 186 -  di Rosta,001228,Rosta,1,0,1,0,0
01,Piemonte,001,Torino,SP19701TO,SP 197 -  del Colle del Lys,001229,Rubiana,2,0,2,2,0
01,Piemonte,001,Torino,SP01308TO,SP 013 dir3 -  Diramazione per Salassa,001231,Salassa,2,0,4,1,0
01,Piemonte,001,Torino,SP03501TO,SP 035 -  di Favria,001231,Salassa,3,0,7,0,0
01,Piemonte,001,Torino,SP06701TO,SP 067 -  di Salerano (declassata),001233,Salerano Canavese,1,0,1,0,0
01,Piemonte,001,Torino,SP06901TO,SP 069 -  di Quincinetto,001233,Salerano Canavese,2,0,3,2,0
01,Piemonte,001,Torino,SP22201TO,SP 222 -  di Castellamonte,001235,Samone,1,0,1,1,0
01,Piemonte,001,Torino,SP04001TO,SP 040 -  di San Giusto,001236,San Benigno Canavese,3,0,5,0,0
01,Piemonte,001,Torino,SP01906TO,SP 019 dir1 -  Diramazione per SP 720,001237,San Carlo Canavese,1,0,2,0,0
01,Piemonte,001,Torino,SP02201TO,SP 022 -  del Colle Forcola,001237,San Carlo Canavese,3,0,9,0,0
01,Piemonte,001,Torino,SP72001TO,SP 720 -  del Campo Esperienze,001237,San Carlo Canavese,1,0,1,0,0
01,Piemonte,001,Torino,SP01301TO,SP 013 -  di Front,001240,San Francesco al Campo,2,0,2,0,0
01,Piemonte,001,Torino,SP00801TO,SP 008 -  di Druento,001243,San Gillio,8,0,16,2,1
01,Piemonte,001,Torino,SP17701TO,SP 177 -  di Valdellatorre,001243,San Gillio,1,0,3,0,0
01,Piemonte,001,Torino,SP05201TO,SP 052 -  di Ozegna,001244,San Giorgio Canavese,1,0,1,0,0
01,Piemonte,001,Torino,SP05301TO,SP 053 -  di San Giorgio Canavese,001244,San Giorgio Canavese,1,0,3,0,0
01,Piemonte,001,Torino,SP21701TO,SP 217 -  di Barone,001244,San Giorgio Canavese,2,0,5,0,0
01,Piemonte,001,Torino,SP04001TO,SP 040 -  di San Giusto,001246,San Giusto Canavese,3,1,2,0,1
01,Piemonte,001,Torino,SP05301TO,SP 053 -  di San Giorgio Canavese,001246,San Giusto Canavese,1,0,1,0,0
01,Piemonte,001,Torino,SP05601TO,SP 056 -  di Strambino,001247,San Martino Canavese,1,0,1,0,0
01,Piemonte,001,Torino,SP00201TO,SP 002 -  di Germagnano,001248,San Maurizio Canavese,4,1,5,2,0
01,Piemonte,001,Torino,SP01301TO,SP 013 -  di Front,001248,San Maurizio Canavese,3,0,4,1,0
01,Piemonte,001,Torino,SP01601TO,SP 016 -  di San Maurizio,001248,San Maurizio Canavese,1,0,1,0,0
01,Piemonte,001,Torino,SP71001TO,SP 710 -  di Caselle,001248,San Maurizio Canavese,1,0,2,0,0
01,Piemonte,001,Torino,SP16101TO,SP 161 -  della Val Pellice,001254,San Secondo di Pinerolo,2,1,6,0,0
01,Piemonte,001,Torino,SP16401TO,SP 164 -  di San Secondo,001254,San Secondo di Pinerolo,2,1,2,0,0
01,Piemonte,001,Torino,SP16501TO,SP 165 -  di Prarostino,001254,San Secondo di Pinerolo,1,0,1,1,0
01,Piemonte,001,Torino,SP20101TO,SP 201 -  di Vaie,001256,Sant'Antonino di Susa,2,1,1,0,0
01,Piemonte,001,Torino,SP12201TO,SP 122 -  di Chieri,001257,Santena,3,0,5,0,1
01,Piemonte,001,Torino,SP21401TO,SP 214 -  di Sauze d'Oulx,001259,Sauze d'Oulx,1,0,1,1,0
01,Piemonte,001,Torino,SP13901TO,SP 139 -  di Villafranca,001260,Scalenghe,2,0,3,0,0
01,Piemonte,001,Torino,SP05601TO,SP 056 -  di Strambino,001261,Scarmagno,1,0,2,0,0
