cReg,REGIONE,cProv,PROVINCIA,CODICE,NOME STRADA,cCom,COMUNE,INC,IM,MOR,FER
01,Piemonte,001,Torino,SS01101,SS 011 -  Padana Superiore,001316,Mappano,1,0,0,1
01,Piemonte,001,Torino,SS02001,SS 020 -  del Colle di Tenda e di Valle Roja,001058,Carignano,1,0,0,1
01,Piemonte,001,Torino,SS02001,SS 020 -  del Colle di Tenda e di Valle Roja,001059,Carmagnola,3,0,0,6
01,Piemonte,001,Torino,SS02001,SS 020 -  del Colle di Tenda e di Valle Roja,001127,La Loggia,4,0,0,5
01,Piemonte,001,Torino,SS02001,SS 020 -  del Colle di Tenda e di Valle Roja,001156,Moncalieri,2,0,0,4
01,Piemonte,001,Torino,SS02034,SS 020 var1 -  Variante di La Loggia,001127,La Loggia,2,0,0,3
01,Piemonte,001,Torino,SS02301,SS 023 -  del Colle di Sestriere,001002,Airasca,2,0,0,4
01,Piemonte,001,Torino,SS02301,SS 023 -  del Colle di Sestriere,001074,Cesana Torinese,2,0,0,3
01,Piemonte,001,Torino,SS02301,SS 023 -  del Colle di Sestriere,001103,Fenestrelle,2,0,0,6
01,Piemonte,001,Torino,SS02301,SS 023 -  del Colle di Sestriere,001168,None,3,0,0,7
01,Piemonte,001,Torino,SS02301,SS 023 -  del Colle di Sestriere,001184,Perosa Argentina,3,0,0,5
01,Piemonte,001,Torino,SS02301,SS 023 -  del Colle di Sestriere,001190,Pinasca,2,0,0,2
01,Piemonte,001,Torino,SS02301,SS 023 -  del Colle di Sestriere,001191,Pinerolo,7,0,0,13
01,Piemonte,001,Torino,SS02301,SS 023 -  del Colle di Sestriere,001200,Porte,1,0,0,1
01,Piemonte,001,Torino,SS02301,SS 023 -  del Colle di Sestriere,001201,Pragelato,2,0,0,3
01,Piemonte,001,Torino,SS02301,SS 023 -  del Colle di Sestriere,001221,Rocca Canavese,1,0,0,3
01,Piemonte,001,Torino,SS02301,SS 023 -  del Colle di Sestriere,001227,Roure,4,0,0,11
01,Piemonte,001,Torino,SS02301,SS 023 -  del Colle di Sestriere,001263,Sestriere,3,0,0,5
01,Piemonte,001,Torino,SS02301,SS 023 -  del Colle di Sestriere,001307,Villar Perosa,4,0,0,4
01,Piemonte,001,Torino,SS02305,SS 023 var1 -  Variante di Stupinigi,001164,Nichelino,5,0,0,9
01,Piemonte,001,Torino,SS02334,SS 023 var2 -  Variante di Porte,001242,San Germano Chisone,1,0,0,2
01,Piemonte,001,Torino,SS02334,SS 023 var2 -  Variante di Porte,001307,Villar Perosa,1,0,0,2
01,Piemonte,001,Torino,SS02336,SS 023 var3 -  Variante San Germano Chisone-Perosa Argentina,001122,Inverso Pinasca,1,0,0,3
01,Piemonte,001,Torino,SS02336,SS 023 var3 -  Variante San Germano Chisone-Perosa Argentina,001190,Pinasca,1,0,0,1
01,Piemonte,001,Torino,SS02336,SS 023 var3 -  Variante San Germano Chisone-Perosa Argentina,001242,San Germano Chisone,1,0,0,2
01,Piemonte,001,Torino,SS02401,SS 024 -  del Monginevro,001008,Alpignano,1,0,0,1
01,Piemonte,001,Torino,SS02401,SS 024 -  del Monginevro,001013,Avigliana,3,0,0,3
01,Piemonte,001,Torino,SS02401,SS 024 -  del Monginevro,001044,Bussoleno,1,0,0,3
01,Piemonte,001,Torino,SS02401,SS 024 -  del Monginevro,001055,Caprie,9,1,1,20
01,Piemonte,001,Torino,SS02401,SS 024 -  del Monginevro,001062,Caselette,3,0,0,7
01,Piemonte,001,Torino,SS02401,SS 024 -  del Monginevro,001074,Cesana Torinese,1,0,0,1
01,Piemonte,001,Torino,SS02401,SS 024 -  del Monginevro,001076,Chianocco,1,0,0,1
01,Piemonte,001,Torino,SS02401,SS 024 -  del Monginevro,001080,Chiomonte,1,0,0,1
01,Piemonte,001,Torino,SS02401,SS 024 -  del Monginevro,001090,Collegno,6,0,0,7
01,Piemonte,001,Torino,SS02401,SS 024 -  del Monginevro,001093,Condove,1,1,1,1
01,Piemonte,001,Torino,SS02401,SS 024 -  del Monginevro,001100,Exilles,2,0,0,2
01,Piemonte,001,Torino,SS02401,SS 024 -  del Monginevro,001117,Gravere,2,0,0,5
01,Piemonte,001,Torino,SS02401,SS 024 -  del Monginevro,001175,Oulx,3,0,0,3
01,Piemonte,001,Torino,SS02401,SS 024 -  del Monginevro,001189,Pianezza,1,0,0,2
01,Piemonte,001,Torino,SS02401,SS 024 -  del Monginevro,001232,Salbertrand,1,0,0,2
01,Piemonte,001,Torino,SS02401,SS 024 -  del Monginevro,001245,San Giorio di Susa,1,0,0,1
01,Piemonte,001,Torino,SS02401,SS 024 -  del Monginevro,001270,Susa,7,1,1,12
01,Piemonte,001,Torino,SS02401,SS 024 -  del Monginevro,001303,Villar Dora,1,0,0,2
01,Piemonte,001,Torino,SS02401,SS 024 -  del Monginevro,001305,Villar Focchiardo,3,0,0,4
01,Piemonte,001,Torino,SS02434,SS 024 var -  Variante Alpignano-Pianezza,001008,Alpignano,1,0,0,2
01,Piemonte,001,Torino,SS02434,SS 024 var -  Variante Alpignano-Pianezza,001189,Pianezza,6,0,0,11
01,Piemonte,001,Torino,SS02501,SS 025 -  del Moncenisio,001013,Avigliana,2,0,0,3
01,Piemonte,001,Torino,SS02501,SS 025 -  del Moncenisio,001032,Borgone Susa,2,0,0,3
01,Piemonte,001,Torino,SS02501,SS 025 -  del Moncenisio,001040,Bruzolo,2,0,0,2
01,Piemonte,001,Torino,SS02501,SS 025 -  del Moncenisio,001044,Bussoleno,3,0,0,4
01,Piemonte,001,Torino,SS02501,SS 025 -  del Moncenisio,001076,Chianocco,1,0,0,1
01,Piemonte,001,Torino,SS02501,SS 025 -  del Moncenisio,001081,Chiusa di San Michele,1,1,1,0
01,Piemonte,001,Torino,SS02501,SS 025 -  del Moncenisio,001219,Rivoli,2,0,0,5
01,Piemonte,001,Torino,SS02501,SS 025 -  del Moncenisio,001228,Rosta,1,0,0,2
01,Piemonte,001,Torino,SS02501,SS 025 -  del Moncenisio,001255,Sant'Ambrogio di Torino,1,0,0,1
01,Piemonte,001,Torino,SS02501,SS 025 -  del Moncenisio,001256,Sant'Antonino di Susa,6,0,0,9
01,Piemonte,001,Torino,SS02501,SS 025 -  del Moncenisio,001270,Susa,7,0,0,7
01,Piemonte,001,Torino,SS02501,SS 025 -  del Moncenisio,001291,Venaus,3,1,1,2
01,Piemonte,001,Torino,SS02501,SS 025 -  del Moncenisio,001305,Villar Focchiardo,1,0,0,1
01,Piemonte,001,Torino,SS02601,SS 026 -  della Valle d'Aosta,001030,Borgofranco d'Ivrea,2,0,0,7
01,Piemonte,001,Torino,SS02601,SS 026 -  della Valle d'Aosta,001047,Caluso,8,0,0,20
01,Piemonte,001,Torino,SS02601,SS 026 -  della Valle d'Aosta,001050,Candia Canavese,2,0,0,7
01,Piemonte,001,Torino,SS02601,SS 026 -  della Valle d'Aosta,001057,Carema,1,0,0,1
01,Piemonte,001,Torino,SS02601,SS 026 -  della Valle d'Aosta,001082,Chivasso,5,0,0,9
01,Piemonte,001,Torino,SS02601,SS 026 -  della Valle d'Aosta,001125,Ivrea,5,0,0,12
01,Piemonte,001,Torino,SS02601,SS 026 -  della Valle d'Aosta,001150,Mercenasco,4,0,0,6
01,Piemonte,001,Torino,SS02601,SS 026 -  della Valle d'Aosta,001160,Montalto Dora,1,0,0,3
01,Piemonte,001,Torino,SS02601,SS 026 -  della Valle d'Aosta,001266,Settimo Vittone,1,0,0,5
01,Piemonte,001,Torino,SS02601,SS 026 -  della Valle d'Aosta,001269,Strambino,4,0,0,8
01,Piemonte,001,Torino,SS02901,SS 029 -  del Colle di Cadibona,001048,Cambiano,1,0,0,1
01,Piemonte,001,Torino,SS02901,SS 029 -  del Colle di Cadibona,001197,Poirino,11,0,0,20
01,Piemonte,001,Torino,SS02901,SS 029 -  del Colle di Cadibona,001203,Pralormo,1,0,0,2
01,Piemonte,001,Torino,SS02901,SS 029 -  del Colle di Cadibona,001257,Santena,2,0,0,2
01,Piemonte,001,Torino,SS02901,SS 029 -  del Colle di Cadibona,001280,Trofarello,1,0,0,1
01,Piemonte,001,Torino,SS02921,SS 029 racc -  del Colle di Cadibona,001197,Poirino,1,0,0,1
01,Piemonte,001,Torino,SS03102,SS 031 bis -  del Monferrato,001293,Verolengo,5,0,0,9
01,Piemonte,001,Torino,SS03160,SS 031 bis/var -  Variante di Verolengo,001293,Verolengo,1,1,1,2
01,Piemonte,001,Torino,SS22801,SS 228 -  del Lago di Viverone,001042,Burolo,1,0,0,1
01,Piemonte,001,Torino,SS22801,SS 228 -  del Lago di Viverone,001196,Piverone,2,0,0,2
01,Piemonte,001,Torino,SS39301,SS 393 -  di Villastellone,001059,Carmagnola,2,0,0,5
01,Piemonte,001,Torino,SS39301,SS 393 -  di Villastellone,001156,Moncalieri,5,0,0,7
01,Piemonte,001,Torino,SS39301,SS 393 -  di Villastellone,001308,Villastellone,2,0,0,5
01,Piemonte,001,Torino,SS45801,SS 458 -  di Casalborgone,001060,Casalborgone,1,0,0,1
01,Piemonte,001,Torino,SS45801,SS 458 -  di Casalborgone,001082,Chivasso,1,0,0,1
01,Piemonte,001,Torino,SS45801,SS 458 -  di Casalborgone,001253,San Sebastiano da Po,2,1,1,1
01,Piemonte,001,Torino,SS46001,SS 460 -  di Ceresole,001063,Caselle Torinese,1,0,0,1
01,Piemonte,001,Torino,SS46001,SS 460 -  di Ceresole,001098,Cuorgnè,1,0,0,1
01,Piemonte,001,Torino,SS46001,SS 460 -  di Ceresole,001102,Feletto,2,0,0,6
01,Piemonte,001,Torino,SS46001,SS 460 -  di Ceresole,001130,Leini,5,0,0,7
01,Piemonte,001,Torino,SS46001,SS 460 -  di Ceresole,001134,Locana,3,0,0,5
01,Piemonte,001,Torino,SS46001,SS 460 -  di Ceresole,001135,Lombardore,3,1,1,7
01,Piemonte,001,Torino,SS46001,SS 460 -  di Ceresole,001165,Noasca,2,0,0,3
01,Piemonte,001,Torino,SS46001,SS 460 -  di Ceresole,001199,Pont-Canavese,3,0,0,7
01,Piemonte,001,Torino,SS46001,SS 460 -  di Ceresole,001217,Rivarolo Canavese,6,1,1,8
01,Piemonte,001,Torino,SS46001,SS 460 -  di Ceresole,001231,Salassa,2,0,0,2
01,Piemonte,001,Torino,SS46001,SS 460 -  di Ceresole,001267,Sparone,2,0,0,5
01,Piemonte,001,Torino,SS46001,SS 460 -  di Ceresole,001287,Valperga,2,0,0,4
01,Piemonte,001,Torino,SS56501,SS 565 -  di Castellamonte,001015,Bairo,1,0,0,5
01,Piemonte,001,Torino,SS56501,SS 565 -  di Castellamonte,001017,Baldissero Canavese,1,0,0,2
01,Piemonte,001,Torino,SS56501,SS 565 -  di Castellamonte,001092,Colleretto Giacosa,1,0,0,4
01,Piemonte,001,Torino,SS56501,SS 565 -  di Castellamonte,001235,Samone,1,0,0,1
01,Piemonte,001,Torino,SS56501,SS 565 -  di Castellamonte,001265,Settimo Torinese,1,0,0,1
01,Piemonte,001,Torino,SS56501,SS 565 -  di Castellamonte,001268,Strambinello,1,0,0,1
01,Piemonte,001,Torino,SS58901,SS 589 -  dei Laghi di Avigliana,001013,Avigliana,5,0,0,5
01,Piemonte,001,Torino,SS58901,SS 589 -  dei Laghi di Avigliana,001038,Bruino,2,0,0,2
01,Piemonte,001,Torino,SS58901,SS 589 -  dei Laghi di Avigliana,001070,Cavour,4,1,1,8
01,Piemonte,001,Torino,SS58901,SS 589 -  dei Laghi di Avigliana,001097,Cumiana,2,0,0,3
01,Piemonte,001,Torino,SS58901,SS 589 -  dei Laghi di Avigliana,001111,Garzigliana,1,0,0,2
01,Piemonte,001,Torino,SS58901,SS 589 -  dei Laghi di Avigliana,001173,Osasco,1,0,0,1
01,Piemonte,001,Torino,SS58901,SS 589 -  dei Laghi di Avigliana,001191,Pinerolo,2,0,0,3
01,Piemonte,001,Torino,SS58901,SS 589 -  dei Laghi di Avigliana,001194,Piossasco,1,0,0,1
01,Piemonte,001,Torino,SS58901,SS 589 -  dei Laghi di Avigliana,001241,Sangano,4,0,0,8
01,Piemonte,001,Torino,SS59001,SS 590 -  della Val Cerrina,001039,Brusasco,1,0,0,1
01,Piemonte,001,Torino,SS59001,SS 590 -  della Val Cerrina,001064,Castagneto Po,4,0,0,11
01,Piemonte,001,Torino,SS59001,SS 590 -  della Val Cerrina,001068,Castiglione Torinese,6,0,0,9
01,Piemonte,001,Torino,SS59001,SS 590 -  della Val Cerrina,001069,Cavagnolo,1,0,0,1
01,Piemonte,001,Torino,SS59001,SS 590 -  della Val Cerrina,001112,Gassino Torinese,10,0,0,13
01,Piemonte,001,Torino,SS59001,SS 590 -  della Val Cerrina,001129,Lauriano,1,0,0,2
01,Piemonte,001,Torino,SS59001,SS 590 -  della Val Cerrina,001162,Monteu da Po,1,0,0,1
01,Piemonte,001,Torino,SS59001,SS 590 -  della Val Cerrina,001249,San Mauro Torinese,5,1,1,7
01,Piemonte,001,Torino,SS59001,SS 590 -  della Val Cerrina,001252,San Raffaele Cimena,7,0,0,10
01,Piemonte,001,Torino,SS59001,SS 590 -  della Val Cerrina,001253,San Sebastiano da Po,4,0,0,5
01,Piemonte,001,Torino,SS59501,SS 595 -  di Mazzè,001047,Caluso,1,0,0,1
01,Piemonte,001,Torino,SS59501,SS 595 -  di Mazzè,001148,Mazzè,1,0,0,2
01,Piemonte,001,Torino,SS66101,SS 661 -  delle Langhe,001059,Carmagnola,2,0,0,2
01,Piemonte,001,Torino,SS66301,SS 663 -  di Saluzzo,001058,Carignano,6,0,0,14
01,Piemonte,001,Torino,TA00201,Tangenziale Sud Torino,001024,Beinasco,16,1,1,24
01,Piemonte,001,Torino,TA00201,Tangenziale Sud Torino,001048,Cambiano,1,0,0,1
01,Piemonte,001,Torino,TA00201,Tangenziale Sud Torino,001127,La Loggia,3,0,0,5
01,Piemonte,001,Torino,TA00201,Tangenziale Sud Torino,001156,Moncalieri,9,0,0,20
01,Piemonte,001,Torino,TA00201,Tangenziale Sud Torino,001164,Nichelino,14,1,1,20
01,Piemonte,001,Torino,TA00201,Tangenziale Sud Torino,001171,Orbassano,16,1,1,32
01,Piemonte,001,Torino,TA00201,Tangenziale Sud Torino,001214,Rivalta di Torino,6,0,0,9
01,Piemonte,001,Torino,TA00201,Tangenziale Sud Torino,001219,Rivoli,33,0,0,52
01,Piemonte,001,Torino,TA00201,Tangenziale Sud Torino,001257,Santena,1,0,0,2
01,Piemonte,001,Torino,TA00201,Tangenziale Sud Torino,001272,Torino,1,0,0,1
01,Piemonte,001,Torino,TA00201,Tangenziale Sud Torino,001280,Trofarello,6,0,0,10
01,Piemonte,001,Torino,TA00201,Tangenziale Sud Torino,001315,Volvera,1,0,0,1
01,Piemonte,001,Torino,TA00202,Tangenziale Nord Torino,001028,Borgaro Torinese,2,0,0,5
01,Piemonte,001,Torino,TA00202,Tangenziale Nord Torino,001090,Collegno,57,0,0,98
01,Piemonte,001,Torino,TA00202,Tangenziale Nord Torino,001189,Pianezza,6,0,0,13
01,Piemonte,001,Torino,TA00202,Tangenziale Nord Torino,001219,Rivoli,32,0,0,47
01,Piemonte,001,Torino,TA00202,Tangenziale Nord Torino,001272,Torino,20,1,1,29
01,Piemonte,001,Torino,TA00202,Tangenziale Nord Torino,001292,Venaria Reale,11,0,0,17
01,Piemonte,002,Vercelli,AA00401,A 04 -  Torino-Trieste,002004,Alice Castello,2,0,0,3
01,Piemonte,002,Vercelli,AA00401,A 04 -  Torino-Trieste,002015,Borgo d'Ale,3,0,0,8
01,Piemonte,002,Vercelli,AA00401,A 04 -  Torino-Trieste,002032,Carisio,3,0,0,6
01,Piemonte,002,Vercelli,AA00401,A 04 -  Torino-Trieste,002042,Cigliano,3,0,0,5
01,Piemonte,002,Vercelli,AA00401,A 04 -  Torino-Trieste,002065,Greggio,4,0,0,9
01,Piemonte,002,Vercelli,AA00401,A 04 -  Torino-Trieste,002128,Saluggia,2,0,0,2
01,Piemonte,002,Vercelli,AA00401,A 04 -  Torino-Trieste,002133,Santhià,2,0,0,2
01,Piemonte,002,Vercelli,AA00401,A 04 -  Torino-Trieste,002163,Villarboit,2,0,0,4
01,Piemonte,002,Vercelli,AA00405,A 04 / A 05 -  Diramazione Ivrea-Santhià,002004,Alice Castello,1,0,0,2
01,Piemonte,002,Vercelli,AA02601,A 26 -  Genova Voltri-Gravellona Toce (Autostrada dei Trafori),002017,Borgo Vercelli,1,0,0,1
01,Piemonte,002,Vercelli,AA02601,A 26 -  Genova Voltri-Gravellona Toce (Autostrada dei Trafori),002142,Stroppiana,1,0,0,1
01,Piemonte,002,Vercelli,AA02601,A 26 -  Genova Voltri-Gravellona Toce (Autostrada dei Trafori),002158,Vercelli,1,0,0,4
01,Piemonte,002,Vercelli,AA02604,A 26 / A 04 -  Diramazione Stroppiana-Santhià,002007,Asigliano Vercellese,3,0,0,9
01,Piemonte,002,Vercelli,AA02604,A 26 / A 04 -  Diramazione Stroppiana-Santhià,002127,Sali Vercellese,1,0,0,2
01,Piemonte,002,Vercelli,AA02604,A 26 / A 04 -  Diramazione Stroppiana-Santhià,002142,Stroppiana,2,0,0,2
01,Piemonte,002,Vercelli,SS01101,SS 011 -  Padana Superiore,002015,Borgo d'Ale,2,0,0,2
01,Piemonte,002,Vercelli,SS01101,SS 011 -  Padana Superiore,002017,Borgo Vercelli,8,0,0,13
01,Piemonte,002,Vercelli,SS01101,SS 011 -  Padana Superiore,002131,San Germano Vercellese,2,0,0,2
01,Piemonte,002,Vercelli,SS01101,SS 011 -  Padana Superiore,002150,Tronzano Vercellese,3,0,0,5
01,Piemonte,002,Vercelli,SS01101,SS 011 -  Padana Superiore,002158,Vercelli,10,0,0,16
01,Piemonte,002,Vercelli,SS01102,SS 011 bis -  Vercelli-Borgo Vercelli,002158,Vercelli,1,0,0,1
01,Piemonte,002,Vercelli,SS03101,SS 031 -  del Monferrato,002093,Pezzana,1,0,0,2
01,Piemonte,002,Vercelli,SS03101,SS 031 -  del Monferrato,002104,Prarolo,2,0,0,3
01,Piemonte,002,Vercelli,SS03101,SS 031 -  del Monferrato,002142,Stroppiana,1,1,1,5
01,Piemonte,002,Vercelli,SS03101,SS 031 -  del Monferrato,002148,Trino,2,0,0,3
01,Piemonte,002,Vercelli,SS03101,SS 031 -  del Monferrato,002158,Vercelli,4,0,0,5
01,Piemonte,002,Vercelli,SS03102,SS 031 bis -  del Monferrato,002049,Crescentino,2,1,1,3
01,Piemonte,002,Vercelli,SS14201,SS 142 -  Biellese,002061,Gattinara,8,0,0,10
01,Piemonte,002,Vercelli,SS14201,SS 142 -  Biellese,002116,Roasio,4,0,0,8
01,Piemonte,002,Vercelli,SS14301,SS 143 -  Vercellese,002133,Santhià,1,0,0,1
01,Piemonte,002,Vercelli,SS23001,SS 230 -  di Massazza,002045,Collobiano,1,0,0,2
01,Piemonte,002,Vercelli,SS23001,SS 230 -  di Massazza,002059,Formigliana,5,0,0,14
01,Piemonte,002,Vercelli,SS23001,SS 230 -  di Massazza,002108,Quinto Vercellese,1,0,0,1
01,Piemonte,002,Vercelli,SS23001,SS 230 -  di Massazza,002158,Vercelli,1,0,0,1
01,Piemonte,002,Vercelli,SS29901,SS 299 -  di Alagna,002016,Borgosesia,1,0,0,1
01,Piemonte,002,Vercelli,SS29901,SS 299 -  di Alagna,002107,Quarona,1,0,0,1
01,Piemonte,002,Vercelli,SS29901,SS 299 -  di Alagna,002135,Scopello,1,0,0,2
01,Piemonte,002,Vercelli,SS29901,SS 299 -  di Alagna,002137,Serravalle Sesia,4,0,0,11
01,Piemonte,002,Vercelli,SS29901,SS 299 -  di Alagna,002156,Varallo,3,0,0,4
01,Piemonte,002,Vercelli,SS29901,SS 299 -  di Alagna,002166,Vocca,1,0,0,1
01,Piemonte,002,Vercelli,SS45501,SS 455 -  di Pontestura,002054,Desana,3,0,0,3
01,Piemonte,002,Vercelli,SS45501,SS 455 -  di Pontestura,002147,Tricerro,1,1,1,1
01,Piemonte,002,Vercelli,SS45501,SS 455 -  di Pontestura,002148,Trino,1,1,1,0
