cReg,REGIONE,cProv,PROVINCIA,CODICE,NOME STRADA,UnivCom,COMUNE,Inc,Mor,Fer,Inc2R,IncMezziP
01,Piemonte,001,Torino,SP01301TO,SP 013 -  di Front,001109,Front,1,0,1,0,1
01,Piemonte,001,Torino,SP03501TO,SP 035 -  di Favria,001109,Front,1,0,3,0,0
01,Piemonte,001,Torino,SP03901TO,SP 039 -  di Rivarossa,001109,Front,3,0,6,0,0
01,Piemonte,001,Torino,SP19401TO,SP 194 -  di Frossasco,001110,Frossasco,3,0,4,2,0
01,Piemonte,001,Torino,SP15801TO,SP 158 -  di Garzigliana,001111,Garzigliana,1,0,1,0,1
01,Piemonte,001,Torino,SP09701TO,SP 097 -  di Cinzano,001112,Gassino Torinese,1,0,2,0,0
01,Piemonte,001,Torino,SP12201TO,SP 122 -  di Chieri,001112,Gassino Torinese,3,1,3,3,0
01,Piemonte,001,Torino,SP00101TO,SP 001 -  delle Valli di Lanzo,001113,Germagnano,2,0,4,0,0
01,Piemonte,001,Torino,SP18701TO,SP 187 -  di Giaveno,001115,Giaveno,2,0,2,0,0
01,Piemonte,001,Torino,SP18801TO,SP 188 -  del colle Braida,001115,Giaveno,2,0,2,1,0
01,Piemonte,001,Torino,SP18901TO,SP 189 -  di Selvaggio,001115,Giaveno,4,0,4,1,0
01,Piemonte,001,Torino,SP19001TO,SP 190 -  di Coazze,001115,Giaveno,7,0,7,5,1
01,Piemonte,001,Torino,SP19201TO,SP 192 -  di Forno,001115,Giaveno,1,0,1,0,0
01,Piemonte,001,Torino,SP19301TO,SP 193 -  della Colletta,001115,Giaveno,1,0,1,1,0
01,Piemonte,001,Torino,SP22701TO,SP 227 -  della Provonda,001115,Giaveno,2,0,4,1,0
01,Piemonte,001,Torino,SP00801TO,SP 008 -  di Druento,001116,Givoletto,1,0,2,0,0
01,Piemonte,001,Torino,SP18101TO,SP 181 -  di Caselette,001116,Givoletto,1,0,1,0,0
01,Piemonte,001,Torino,SP25401TO,SP 254 -  del Pian del Frais,001117,Gravere,1,0,1,0,0
01,Piemonte,001,Torino,SP00701TO,SP 007 -  di Grugliasco,001120,Grugliasco,20,0,33,3,4
01,Piemonte,001,Torino,SP17501TO,SP 175 -  del Doirone,001120,Grugliasco,2,0,2,2,1
01,Piemonte,001,Torino,SP07401TO,SP 074 -  di Chiaverano,001125,Ivrea,1,0,1,1,0
01,Piemonte,001,Torino,SP07801TO,SP 078 -  di Vestignè,001125,Ivrea,1,0,3,0,0
01,Piemonte,001,Torino,SP18301TO,SP 183 -  di Bruino,001126,La Cassa,1,0,1,0,1
01,Piemonte,001,Torino,-,strada imprecisata,001127,La Loggia,1,0,1,0,0
01,Piemonte,001,Torino,SP14501TO,SP 145 -  di La Loggia,001127,La Loggia,2,0,2,1,0
01,Piemonte,001,Torino,SP00101TO,SP 001 -  delle Valli di Lanzo,001128,Lanzo Torinese,3,0,4,0,0
01,Piemonte,001,Torino,SP00201TO,SP 002 -  di Germagnano,001128,Lanzo Torinese,7,0,13,2,1
01,Piemonte,001,Torino,SP02201TO,SP 022 -  del Colle Forcola,001128,Lanzo Torinese,2,1,3,0,0
01,Piemonte,001,Torino,SP01701TO,SP 017 -  di Leinì,001130,Leinì,1,0,1,1,0
01,Piemonte,001,Torino,SP04001TO,SP 040 -  di San Giusto,001130,Leinì,6,1,9,2,2
01,Piemonte,001,Torino,SP26701TO,SP 267 -  di Lombardore,001130,Leinì,15,1,18,4,3
01,Piemonte,001,Torino,SP71001TO,SP 710 -  di Caselle,001130,Leinì,2,0,2,2,0
01,Piemonte,001,Torino,SP03901TO,SP 039 -  di Rivarossa,001135,Lombardore,1,0,2,0,0
01,Piemonte,001,Torino,SP26701TO,SP 267 -  di Lombardore,001135,Lombardore,3,0,7,1,0
01,Piemonte,001,Torino,SP16101TO,SP 161 -  della Val Pellice,001139,Luserna San Giovanni,3,1,4,1,0
01,Piemonte,001,Torino,SP15901TO,SP 159 -  di Macello,001142,Macello,1,1,0,0,0
01,Piemonte,001,Torino,SP09801TO,SP 098 -  di Marentino,001144,Marentino,1,0,1,1,0
01,Piemonte,001,Torino,SP00201TO,SP 002 -  di Germagnano,001146,Mathi,3,0,4,1,0
01,Piemonte,001,Torino,SP08101TO,SP 081 -  di Mazzè,001148,Mazzè,2,1,1,1,1
01,Piemonte,001,Torino,SP08401TO,SP 084 -  del Lago di Candia,001148,Mazzè,1,0,1,1,0
01,Piemonte,001,Torino,SP08201TO,SP 082 -  di Montalenghe,001150,Mercenasco,1,2,1,0,0
01,Piemonte,001,Torino,SP25001TO,SP 250 -  di Catelli,001152,Mezzenile,1,0,1,0,0
01,Piemonte,001,Torino,SP03101TO,SP 031 -  di Monastero,001155,Monastero di Lanzo,1,0,1,0,0
01,Piemonte,001,Torino,SP12501TO,SP 125 -  di Revigliasco,001156,Moncalieri,3,0,4,2,0
01,Piemonte,001,Torino,SP12601TO,SP 126 -  di Santa Brigida,001156,Moncalieri,1,0,1,0,0
01,Piemonte,001,Torino,SP14401TO,SP 144 -  di Santa Maria,001156,Moncalieri,2,0,2,2,0
01,Piemonte,001,Torino,SP08201TO,SP 082 -  di Montalenghe,001161,Montanaro,1,0,1,0,0
01,Piemonte,001,Torino,SP10501TO,SP 105 -  di Monteu,001162,Monteu da Po,1,0,2,0,0
01,Piemonte,001,Torino,SP11901TO,SP 119 -  di Moriondo,001163,Moriondo Torinese,1,0,1,0,1
01,Piemonte,001,Torino,SP14301TO,SP 143 -  di Vinovo,001164,Nichelino,6,0,10,1,0
01,Piemonte,001,Torino,SP00201TO,SP 002 -  di Germagnano,001166,Nole,4,0,4,0,0
01,Piemonte,001,Torino,SP02201TO,SP 022 -  del Colle Forcola,001166,Nole,1,0,2,1,0
01,Piemonte,001,Torino,SP72301TO,SP 723 -  di Rivara,001166,Nole,1,0,4,0,0
01,Piemonte,001,Torino,SP14101TO,SP 141 -  di Castagnole Piemonte,001168,None,3,0,4,0,1
01,Piemonte,001,Torino,SP14201TO,SP 142 -  di Piobesi,001168,None,1,0,1,0,0
01,Piemonte,001,Torino,SP03501TO,SP 035 -  di Favria,001170,Oglianico,3,0,5,0,0
01,Piemonte,001,Torino,SP00601TO,SP 006 -  di Pinerolo,001171,Orbassano,15,1,25,2,3
01,Piemonte,001,Torino,SP13901TO,SP 139 -  di Villafranca,001171,Orbassano,2,0,4,0,2
01,Piemonte,001,Torino,SP14201TO,SP 142 -  di Piobesi,001171,Orbassano,1,0,2,0,1
01,Piemonte,001,Torino,SP14301TO,SP 143 -  di Vinovo,001171,Orbassano,22,0,34,4,3
01,Piemonte,001,Torino,SP17401TO,SP 174 -  di Borgaretto,001171,Orbassano,2,1,2,0,0
01,Piemonte,001,Torino,SP05301TO,SP 053 -  di San Giorgio Canavese,001172,Orio Canavese,1,0,2,0,0
01,Piemonte,001,Torino,SP13801TO,SP 138 -  di Virle,001174,Osasio,2,0,3,0,1
01,Piemonte,001,Torino,SP21401TO,SP 214 -  di Sauze d'Oulx,001175,Oulx,1,0,2,0,0
01,Piemonte,001,Torino,SP05301TO,SP 053 -  di San Giorgio Canavese,001176,Ozegna,2,0,2,1,0
01,Piemonte,001,Torino,SP22201TO,SP 222 -  di Castellamonte,001176,Ozegna,2,0,2,0,0
01,Piemonte,001,Torino,SP26301TO,SP 263 -  di Piverone,001177,Palazzo Canavese,1,0,1,1,0
01,Piemonte,001,Torino,SP14101TO,SP 141 -  di Castagnole Piemonte,001178,Pancalieri,2,0,2,0,1
01,Piemonte,001,Torino,SP12201TO,SP 122 -  di Chieri,001180,Pavarolo,2,1,3,0,0
01,Piemonte,001,Torino,SP22401TO,SP 224 -  di Pavarolo,001180,Pavarolo,1,0,1,1,1
01,Piemonte,001,Torino,SP07701TO,SP 077 -  di Pavone,001181,Pavone Canavese,1,0,1,0,0
01,Piemonte,001,Torino,SP12401TO,SP 124 -  di Pecetto,001183,Pecetto Torinese,2,0,3,1,0
01,Piemonte,001,Torino,SP12501TO,SP 125 -  di Revigliasco,001183,Pecetto Torinese,1,0,1,0,1
01,Piemonte,001,Torino,SP03601TO,SP 036 -  di Salassa,001187,Pertusio,1,0,1,1,0
01,Piemonte,001,Torino,SP00101TO,SP 001 -  delle Valli di Lanzo,001188,Pessinetto,3,0,4,0,1
01,Piemonte,001,Torino,SP17901TO,SP 179 -  di Pianezza (declassata),001189,Pianezza,1,0,2,0,1
01,Piemonte,001,Torino,SP12901TO,SP 129 -  di Carmagnola,001191,Pinerolo,1,0,1,1,0
01,Piemonte,001,Torino,SP15901TO,SP 159 -  di Macello,001191,Pinerolo,1,0,1,0,1
01,Piemonte,001,Torino,SP00501TO,SP 005 -  di Pino,001192,Pino Torinese,6,0,8,0,0
01,Piemonte,001,Torino,SP14201TO,SP 142 -  di Piobesi,001193,Piobesi Torinese,3,1,6,0,0
01,Piemonte,001,Torino,SP14501TO,SP 145 -  di La Loggia,001193,Piobesi Torinese,3,0,3,2,0
01,Piemonte,001,Torino,SP00601TO,SP 006 -  di Pinerolo,001194,Piossasco,13,1,30,2,2
01,Piemonte,001,Torino,SP14101TO,SP 141 -  di Castagnole Piemonte,001194,Piossasco,4,0,6,0,0
01,Piemonte,001,Torino,SP19301TO,SP 193 -  della Colletta,001194,Piossasco,1,0,2,0,0
01,Piemonte,001,Torino,SP12801TO,SP 128 -  di Pessione,001197,Poirino,2,0,4,0,1
01,Piemonte,001,Torino,SP12901TO,SP 129 -  di Carmagnola,001197,Poirino,5,0,12,0,0
01,Piemonte,001,Torino,SP13001TO,SP 130 -  dei Favari,001197,Poirino,1,0,1,0,1
01,Piemonte,001,Torino,SP13101TO,SP 131 -  di Isolabella,001197,Poirino,1,0,1,1,0
01,Piemonte,001,Torino,SP16501TO,SP 165 -  di Prarostino,001205,Prarostino,1,0,1,1,0
01,Piemonte,001,Torino,SP04201TO,SP 042 -  del Santuario di Belmonte,001206,Prascorsano,2,0,5,2,0
01,Piemonte,001,Torino,SP09701TO,SP 097 -  di Cinzano,001213,Rivalba,1,0,1,1,0
01,Piemonte,001,Torino,SP00101TO,SP 001 -  delle Valli di Lanzo,001214,Rivalta di Torino,1,0,1,0,0
01,Piemonte,001,Torino,SP00601TO,SP 006 -  di Pinerolo,001214,Rivalta di Torino,2,0,2,2,0
01,Piemonte,001,Torino,SP14301TO,SP 143 -  di Vinovo,001214,Rivalta di Torino,7,0,10,1,0
01,Piemonte,001,Torino,SP17401TO,SP 174 -  di Borgaretto,001214,Rivalta di Torino,4,0,13,0,2
01,Piemonte,001,Torino,SP17501TO,SP 175 -  del Doirone,001214,Rivalta di Torino,6,0,11,2,2
01,Piemonte,001,Torino,SP18301TO,SP 183 -  di Bruino,001214,Rivalta di Torino,14,0,20,5,2
01,Piemonte,001,Torino,SP12001TO,SP 120 -  di Riva di Chieri,001215,Riva presso Chieri,1,0,1,1,0
01,Piemonte,001,Torino,SP04201TO,SP 042 -  del Santuario di Belmonte,001216,Rivara,5,0,8,1,0
01,Piemonte,001,Torino,SP01301TO,SP 013 -  di Front,001217,Rivarolo Canavese,1,0,1,0,1
01,Piemonte,001,Torino,SP03701TO,SP 037 -  di Pasquaro,001217,Rivarolo Canavese,1,0,1,0,0
01,Piemonte,001,Torino,SP22201TO,SP 222 -  di Castellamonte,001217,Rivarolo Canavese,6,0,13,3,0
01,Piemonte,001,Torino,SP03901TO,SP 039 -  di Rivarossa,001218,Rivarossa,1,0,3,0,0
01,Piemonte,001,Torino,SP00701TO,SP 007 -  di Grugliasco,001219,Rivoli,9,0,14,3,0
01,Piemonte,001,Torino,SP14301TO,SP 143 -  di Vinovo,001219,Rivoli,3,0,10,0,1
01,Piemonte,001,Torino,SP17501TO,SP 175 -  del Doirone,001219,Rivoli,6,0,9,2,1
01,Piemonte,001,Torino,SP17701TO,SP 177 -  di Valdellatorre,001219,Rivoli,1,0,1,0,0
01,Piemonte,001,Torino,SP18401TO,SP 184 -  di Villarbasse,001219,Rivoli,1,1,0,0,0
01,Piemonte,001,Torino,SP00101TO,SP 001 -  delle Valli di Lanzo,001220,Robassomero,7,0,12,1,1
01,Piemonte,001,Torino,SP01801TO,SP 018 -  di Robassomero,001220,Robassomero,5,0,10,1,0
01,Piemonte,001,Torino,SP72301TO,SP 723 -  di Rivara,001221,Rocca Canavese,3,0,6,1,0
01,Piemonte,001,Torino,SP08201TO,SP 082 -  di Montalenghe,001223,Romano Canavese,4,2,3,2,1
01,Piemonte,001,Torino,SP18601TO,SP 186 -  di Rosta,001228,Rosta,3,0,4,0,0
01,Piemonte,001,Torino,SP01301TO,SP 013 -  di Front,001231,Salassa,1,0,1,0,1
01,Piemonte,001,Torino,SP03501TO,SP 035 -  di Favria,001231,Salassa,1,0,1,0,0
01,Piemonte,001,Torino,SP22201TO,SP 222 -  di Castellamonte,001235,Samone,1,0,2,0,0
01,Piemonte,001,Torino,SP03901TO,SP 039 -  di Rivarossa,001236,San Benigno Canavese,2,0,4,0,0
01,Piemonte,001,Torino,SP04001TO,SP 040 -  di San Giusto,001236,San Benigno Canavese,2,0,2,0,0
01,Piemonte,001,Torino,SP01901TO,SP 019 -  del Sedime,001237,San Carlo Canavese,2,0,2,1,1
01,Piemonte,001,Torino,SP02101TO,SP 021 -  di San Carlo,001237,San Carlo Canavese,1,0,3,0,0
01,Piemonte,001,Torino,SP02201TO,SP 022 -  del Colle Forcola,001237,San Carlo Canavese,1,0,3,0,1
01,Piemonte,001,Torino,SP72001TO,SP 720 -  del Campo Esperienze,001237,San Carlo Canavese,3,0,3,1,0
01,Piemonte,001,Torino,SP01301TO,SP 013 -  di Front,001240,San Francesco al Campo,14,1,18,8,0
01,Piemonte,001,Torino,SP01701TO,SP 017 -  di Leinì,001240,San Francesco al Campo,1,0,1,1,0
01,Piemonte,001,Torino,SP72001TO,SP 720 -  del Campo Esperienze,001240,San Francesco al Campo,1,0,1,0,0
01,Piemonte,001,Torino,SP00801TO,SP 008 -  di Druento,001243,San Gillio,7,0,9,4,0
01,Piemonte,001,Torino,SP17701TO,SP 177 -  di Valdellatorre,001243,San Gillio,1,0,1,1,0
01,Piemonte,001,Torino,SP04001TO,SP 040 -  di San Giusto,001244,San Giorgio Canavese,1,0,1,0,0
01,Piemonte,001,Torino,SP05301TO,SP 053 -  di San Giorgio Canavese,001244,San Giorgio Canavese,8,0,20,3,1
01,Piemonte,001,Torino,SP21701TO,SP 217 -  di Barone,001244,San Giorgio Canavese,2,1,1,1,0
01,Piemonte,001,Torino,SP04001TO,SP 040 -  di San Giusto,001246,San Giusto Canavese,3,0,9,0,2
01,Piemonte,001,Torino,SP05601TO,SP 056 -  di Strambino,001247,San Martino Canavese,2,0,2,0,0
01,Piemonte,001,Torino,SP00201TO,SP 002 -  di Germagnano,001248,San Maurizio Canavese,11,0,18,3,5
01,Piemonte,001,Torino,SP01301TO,SP 013 -  di Front,001248,San Maurizio Canavese,2,0,2,1,0
01,Piemonte,001,Torino,SP01401TO,SP 014 -  di Ceretta Inferiore,001248,San Maurizio Canavese,2,0,2,0,0
01,Piemonte,001,Torino,SP01601TO,SP 016 -  di San Maurizio,001248,San Maurizio Canavese,4,0,7,0,1
01,Piemonte,001,Torino,SP09301TO,SP 093 -  di San Mauro,001249,San Mauro Torinese,2,0,2,1,0
01,Piemonte,001,Torino,SP09601TO,SP 096 -  di Rivodora,001249,San Mauro Torinese,1,0,2,0,1
01,Piemonte,001,Torino,SP01301TO,SP 013 -  di Front,001251,San Ponso,1,0,1,0,0
01,Piemonte,001,Torino,SP16101TO,SP 161 -  della Val Pellice,001254,San Secondo di Pinerolo,4,0,7,1,0
01,Piemonte,001,Torino,SP16401TO,SP 164 -  di San Secondo,001254,San Secondo di Pinerolo,2,0,2,1,0
01,Piemonte,001,Torino,SP16501TO,SP 165 -  di Prarostino,001254,San Secondo di Pinerolo,1,0,2,0,0
01,Piemonte,001,Torino,SP12201TO,SP 122 -  di Chieri,001257,Santena,1,0,3,0,0
01,Piemonte,001,Torino,SP13901TO,SP 139 -  di Villafranca,001260,Scalenghe,2,0,5,1,0
01,Piemonte,001,Torino,SP14601TO,SP 146 -  di Viotto,001260,Scalenghe,1,0,1,0,1
