cReg,REGIONE,cProv,PROVINCIA,CODICE,NOME STRADA,UnivCom,COMUNE,Inc,Mor,Fer,Inc2R,IncMezziP
01,Piemonte,001,Torino,SP04101TO,SP 041 -  di Agliè,001001, Agliè,4,0,8,0,0
01,Piemonte,001,Torino,SP05401TO,SP 054 -  di Cuceglio,001001, Agliè,1,0,1,0,0
01,Piemonte,001,Torino,SP13901TO,SP 139 -  di Villafranca,001002, Airasca,1,0,2,1,0
01,Piemonte,001,Torino,SP07801TO,SP 078 -  di Vestignè,001004, Albiano d'Ivrea,1,0,3,0,0
01,Piemonte,001,Torino,SP07901TO,SP 079 -  di Azeglio,001004, Albiano d'Ivrea,2,0,2,1,1
01,Piemonte,001,Torino,SP08001TO,SP 080 -  di Caravino,001004, Albiano d'Ivrea,1,0,4,0,0
01,Piemonte,001,Torino,SP26201TO,SP 262 -  di Pobbia,001004, Albiano d'Ivrea,1,0,2,0,0
01,Piemonte,001,Torino,SP06401TO,SP 064 -  della Valchiusella,001005, Alice Superiore,1,0,1,1,0
01,Piemonte,001,Torino,SP06801TO,SP 068 -  di Alice,001005, Alice Superiore,1,0,1,0,0
01,Piemonte,001,Torino,SP19701TO,SP 197 -  del Colle del Lys,001006, Almese,1,0,2,0,0
01,Piemonte,001,Torino,SP19801TO,SP 198 -  di Villardora,001006, Almese,2,0,2,1,0
01,Piemonte,001,Torino,SP17701TO,SP 177 -  di Valdellatorre,001008, Alpignano,3,0,6,1,0
01,Piemonte,001,Torino,SP17801TO,SP 178 -  di Alpignano (declassata),001008, Alpignano,4,0,7,2,0
01,Piemonte,001,Torino,SP11901TO,SP 119 -  di Moriondo,001009, Andezeno,2,0,2,0,1
01,Piemonte,001,Torino,SP18801TO,SP 188 -  del colle Braida,001013, Avigliana,2,0,2,1,1
01,Piemonte,001,Torino,SP19001TO,SP 190 -  di Coazze,001013, Avigliana,6,0,9,0,0
01,Piemonte,001,Torino,SP19701TO,SP 197 -  del Colle del Lys,001013, Avigliana,2,0,7,0,0
01,Piemonte,001,Torino,SP05601TO,SP 056 -  di Strambino,001014, Azeglio,1,0,1,1,0
01,Piemonte,001,Torino,SP04101TO,SP 041 -  di Agliè,001015, Bairo,1,0,2,0,0
01,Piemonte,001,Torino,SP22201TO,SP 222 -  di Castellamonte,001017, Baldissero Canavese,1,0,1,0,0
01,Piemonte,001,Torino,SP00401TO,SP 004 -  di Baldissero,001018, Baldissero Torinese,3,0,5,1,1
01,Piemonte,001,Torino,SP06901TO,SP 069 -  di Quincinetto,001020, Banchette,1,0,1,1,0
01,Piemonte,001,Torino,SP07701TO,SP 077 -  di Pavone,001020, Banchette,1,0,1,1,0
01,Piemonte,001,Torino,SP21601TO,SP 216 -  del Melezet,001022, Bardonecchia,1,0,1,0,0
01,Piemonte,001,Torino,SP00601TO,SP 006 -  di Pinerolo,001024, Beinasco,2,0,2,0,0
01,Piemonte,001,Torino,SP17401TO,SP 174 -  di Borgaretto,001024, Beinasco,1,0,2,1,0
01,Piemonte,001,Torino,SP15701TO,SP 157 -  di Bibiana,001025, Bibiana,2,0,3,0,0
01,Piemonte,001,Torino,SP08001TO,SP 080 -  di Caravino,001027, Bollengo,2,0,2,0,0
01,Piemonte,001,Torino,SP26701TO,SP 267 -  di Lombardore,001028, Borgaro Torinese,1,0,1,0,0
01,Piemonte,001,Torino,SP71101TO,SP 711 -  di Villaretto,001028, Borgaro Torinese,1,0,1,0,0
01,Piemonte,001,Torino,SP06901TO,SP 069 -  di Quincinetto,001030, Borgofranco d'Ivrea,1,0,3,0,0
01,Piemonte,001,Torino,SP07301TO,SP 073 -  della Serra,001030, Borgofranco d'Ivrea,1,1,1,1,0
01,Piemonte,001,Torino,SP16101TO,SP 161 -  della Val Pellice,001035, Bricherasio,3,0,5,1,0
01,Piemonte,001,Torino,SP18301TO,SP 183 -  di Bruino,001038, Bruino,8,0,12,2,2
01,Piemonte,001,Torino,SP10701TO,SP 107 -  di Brusasco,001039, Brusasco,1,0,1,0,1
01,Piemonte,001,Torino,SP12901TO,SP 129 -  di Carmagnola,001041, Buriasco,3,0,4,1,1
01,Piemonte,001,Torino,SP13801TO,SP 138 -  di Virle,001041, Buriasco,1,0,1,0,0
01,Piemonte,001,Torino,SP15801TO,SP 158 -  di Garzigliana,001041, Buriasco,1,0,2,0,0
01,Piemonte,001,Torino,SP07601TO,SP 076 -  di Burolo,001042, Burolo,1,0,2,0,0
01,Piemonte,001,Torino,SP01301TO,SP 013 -  di Front,001043, Busano,2,1,3,1,1
01,Piemonte,001,Torino,SP01307TO,SP 013 dir2 -  Diramazione per Rivarolo,001043, Busano,1,0,1,0,0
01,Piemonte,001,Torino,SP18601TO,SP 186 -  di Rosta,001045, Buttigliera Alta,3,0,4,0,0
01,Piemonte,001,Torino,SP00101TO,SP 001 -  delle Valli di Lanzo,001046, Cafasse,1,0,1,0,0
01,Piemonte,001,Torino,SP18201TO,SP 182 -  di Varisella,001046, Cafasse,1,0,1,0,0
01,Piemonte,001,Torino,SP08601TO,SP 086 -  di Vallo,001047, Caluso,1,0,1,0,0
01,Piemonte,001,Torino,SP12201TO,SP 122 -  di Chieri,001048, Cambiano,2,0,7,1,0
01,Piemonte,001,Torino,SP14001TO,SP 140 -  di None,001051, Candiolo,5,0,5,3,0
01,Piemonte,001,Torino,SP14201TO,SP 142 -  di Piobesi,001051, Candiolo,4,0,6,1,1
01,Piemonte,001,Torino,SP14401TO,SP 144 -  di Santa Maria,001051, Candiolo,1,0,2,0,0
01,Piemonte,001,Torino,SP19901TO,SP 199 -  di Novaretto,001055, Caprie,2,0,2,1,1
01,Piemonte,001,Torino,SP13801TO,SP 138 -  di Virle,001058, Carignano,1,0,1,0,0
01,Piemonte,001,Torino,SP14201TO,SP 142 -  di Piobesi,001058, Carignano,4,0,7,0,0
01,Piemonte,001,Torino,SP12901TO,SP 129 -  di Carmagnola,001059, Carmagnola,5,1,6,2,1
01,Piemonte,001,Torino,SP13401TO,SP 134 -  di Pralormo,001059, Carmagnola,1,0,4,0,0
01,Piemonte,001,Torino,SP13501TO,SP 135 -  di Casanova,001059, Carmagnola,2,0,4,0,1
01,Piemonte,001,Torino,SP13601TO,SP 136 -  delle Due Province,001059, Carmagnola,1,0,1,0,0
01,Piemonte,001,Torino,SP13701TO,SP 137 -  detta Strada Reale,001059, Carmagnola,1,0,1,0,1
01,Piemonte,001,Torino,SP07401TO,SP 074 -  di Chiaverano,001061, Cascinette d'Ivrea,1,0,2,1,0
01,Piemonte,001,Torino,SP07601TO,SP 076 -  di Burolo,001061, Cascinette d'Ivrea,1,0,1,1,0
01,Piemonte,001,Torino,SP00201TO,SP 002 -  di Germagnano,001063, Caselle Torinese,3,1,5,0,0
01,Piemonte,001,Torino,SP01201TO,SP 012 -  del Fornacino,001063, Caselle Torinese,2,0,2,1,0
01,Piemonte,001,Torino,SP26701TO,SP 267 -  di Lombardore,001063, Caselle Torinese,7,0,13,2,1
01,Piemonte,001,Torino,SP71001TO,SP 710 -  di Caselle,001063, Caselle Torinese,5,0,8,2,1
01,Piemonte,001,Torino,SP14101TO,SP 141 -  di Castagnole Piemonte,001065, Castagnole Piemonte,3,1,2,0,0
01,Piemonte,001,Torino,SP14601TO,SP 146 -  di Viotto,001065, Castagnole Piemonte,2,0,2,2,0
01,Piemonte,001,Torino,SP05801TO,SP 058 -  del Pedaggio,001066, Castellamonte,3,0,4,0,0
01,Piemonte,001,Torino,SP05901TO,SP 059 -  di Castelnuovo Nigra,001066, Castellamonte,2,0,2,2,0
01,Piemonte,001,Torino,SP22201TO,SP 222 -  di Castellamonte,001066, Castellamonte,3,0,6,0,0
01,Piemonte,001,Torino,SP12201TO,SP 122 -  di Chieri,001068, Castiglione Torinese,1,0,3,0,0
01,Piemonte,001,Torino,SP10801TO,SP 108 -  di Cavagnolo,001069, Cavagnolo,1,0,6,0,0
01,Piemonte,001,Torino,SP15101TO,SP 151 -  di Campiglione Fenile,001070, Cavour,2,0,4,0,0
01,Piemonte,001,Torino,SP15301TO,SP 153 -  di Babano,001070, Cavour,1,0,1,0,0
01,Piemonte,001,Torino,SP15401TO,SP 154 -  di Cavour (Barge),001070, Cavour,1,0,1,1,0
01,Piemonte,001,Torino,SP15501TO,SP 155 -  di Cavour (Bagnolo),001070, Cavour,1,0,2,0,0
01,Piemonte,001,Torino,SP13801TO,SP 138 -  di Virle,001071, Cercenasco,4,1,4,1,1
01,Piemonte,001,Torino,SP13901TO,SP 139 -  di Villafranca,001071, Cercenasco,2,0,4,0,0
01,Piemonte,001,Torino,SP00101TO,SP 001 -  delle Valli di Lanzo,001072, Ceres,2,0,6,1,0
01,Piemonte,001,Torino,SP21501TO,SP 215 -  del Sestriere,001074, Cesana Torinese,1,0,1,1,0
01,Piemonte,001,Torino,SP20301TO,SP 203 -  di Borgone,001076, Chianocco,1,0,1,0,0
01,Piemonte,001,Torino,SP07501TO,SP 075 -  dei laghi Morenici,001077, Chiaverano,1,0,1,0,0
01,Piemonte,001,Torino,SP22101TO,SP 221 -  di Andrate,001077, Chiaverano,3,0,3,0,0
01,Piemonte,001,Torino,SP11601TO,SP 116 -  di San Quirico,001078, Chieri,2,1,1,0,0
01,Piemonte,001,Torino,SP12201TO,SP 122 -  di Chieri,001078, Chieri,1,0,2,0,0
01,Piemonte,001,Torino,SP12401TO,SP 124 -  di Pecetto,001078, Chieri,2,0,4,1,0
01,Piemonte,001,Torino,SP12801TO,SP 128 -  di Pessione,001078, Chieri,3,0,4,1,1
01,Piemonte,001,Torino,-,strada imprecisata,001082, Chivasso,2,0,3,0,0
01,Piemonte,001,Torino,SP08101TO,SP 081 -  di Mazzè,001082, Chivasso,1,0,1,1,0
01,Piemonte,001,Torino,SP08701TO,SP 087 -  di Bosconero,001082, Chivasso,2,0,3,0,0
01,Piemonte,001,Torino,SP08901TO,SP 089 -  di Torrazza Piemonte,001082, Chivasso,1,0,1,0,0
01,Piemonte,001,Torino,SP22001TO,SP 220 -  di Brandizzo,001082, Chivasso,1,0,1,0,0
01,Piemonte,001,Torino,SP04101TO,SP 041 -  di Agliè,001083, Ciconio,2,0,5,0,0
01,Piemonte,001,Torino,SP00201TO,SP 002 -  di Germagnano,001086, Ciriè,3,0,6,0,1
01,Piemonte,001,Torino,SP01501TO,SP 015 -  di Ceretta Superiore,001086, Ciriè,3,0,4,2,1
01,Piemonte,001,Torino,SP01601TO,SP 016 -  di San Maurizio,001086, Ciriè,1,0,1,1,0
01,Piemonte,001,Torino,SP01801TO,SP 018 -  di Robassomero,001086, Ciriè,1,0,2,0,0
01,Piemonte,001,Torino,SP18901TO,SP 189 -  di Selvaggio,001089, Coazze,1,0,1,1,0
01,Piemonte,001,Torino,SP19001TO,SP 190 -  di Coazze,001089, Coazze,2,0,2,0,1
01,Piemonte,001,Torino,SP19201TO,SP 192 -  di Forno,001089, Coazze,1,0,3,0,0
01,Piemonte,001,Torino,SP00801TO,SP 008 -  di Druento,001090, Collegno,2,0,2,1,0
01,Piemonte,001,Torino,SP17601TO,SP 176 -  della Savonera,001090, Collegno,2,1,2,2,1
01,Piemonte,001,Torino,SP02201TO,SP 022 -  del Colle Forcola,001094, Corio,6,0,13,0,2
01,Piemonte,001,Torino,SP14601TO,SP 146 -  di Viotto,001097, Cumiana,2,0,8,0,1
01,Piemonte,001,Torino,SP19301TO,SP 193 -  della Colletta,001097, Cumiana,2,0,2,1,0
01,Piemonte,001,Torino,SP04201TO,SP 042 -  del Santuario di Belmonte,001098, Cuorgnè,3,0,3,1,1
01,Piemonte,001,Torino,SP00801TO,SP 008 -  di Druento,001099, Druento,5,1,5,1,0
01,Piemonte,001,Torino,SP01307TO,SP 013 dir2 -  Diramazione per Rivarolo,001101, Favria,1,0,1,0,1
01,Piemonte,001,Torino,SP03501TO,SP 035 -  di Favria,001101, Favria,1,0,1,1,0
01,Piemonte,001,Torino,SP04101TO,SP 041 -  di Agliè,001102, Feletto,2,0,6,0,0
01,Piemonte,001,Torino,SP00101TO,SP 001 -  delle Valli di Lanzo,001104, Fiano,1,0,2,0,0
01,Piemonte,001,Torino,SP18101TO,SP 181 -  di Caselette,001104, Fiano,1,0,1,1,0
01,Piemonte,001,Torino,SP24001TO,SP 240 -  di Fiano,001104, Fiano,1,0,1,1,0
01,Piemonte,001,Torino,SP06901TO,SP 069 -  di Quincinetto,001105, Fiorano Canavese,1,0,1,0,0
01,Piemonte,001,Torino,SP04201TO,SP 042 -  del Santuario di Belmonte,001107, Forno Canavese,1,0,1,1,0
01,Piemonte,001,Torino,SP01301TO,SP 013 -  di Front,001109, Front,2,0,3,0,1
01,Piemonte,001,Torino,SP02101TO,SP 021 -  di San Carlo,001109, Front,1,0,1,0,1
01,Piemonte,001,Torino,SP03401TO,SP 034 -  di Rocca Canavese,001109, Front,1,0,1,0,0
01,Piemonte,001,Torino,SP19501TO,SP 195 -  di Roletto,001110, Frossasco,1,0,1,0,0
01,Piemonte,001,Torino,SP09701TO,SP 097 -  di Cinzano,001112, Gassino Torinese,5,1,4,2,0
01,Piemonte,001,Torino,SP12201TO,SP 122 -  di Chieri,001112, Gassino Torinese,2,1,1,1,0
01,Piemonte,001,Torino,SP00101TO,SP 001 -  delle Valli di Lanzo,001113, Germagnano,1,0,2,0,0
01,Piemonte,001,Torino,SP03201TO,SP 032 -  della Valle di Viù,001113, Germagnano,2,1,2,2,0
01,Piemonte,001,Torino,SP18701TO,SP 187 -  di Giaveno,001115, Giaveno,6,0,8,3,0
01,Piemonte,001,Torino,SP18901TO,SP 189 -  di Selvaggio,001115, Giaveno,1,0,4,0,0
01,Piemonte,001,Torino,SP19001TO,SP 190 -  di Coazze,001115, Giaveno,8,0,9,2,0
01,Piemonte,001,Torino,SP19301TO,SP 193 -  della Colletta,001115, Giaveno,1,0,1,0,0
01,Piemonte,001,Torino,SP18101TO,SP 181 -  di Caselette,001116, Givoletto,1,0,2,0,0
01,Piemonte,001,Torino,-,strada imprecisata,001119, Grosso,1,0,1,0,0
01,Piemonte,001,Torino,SP02201TO,SP 022 -  del Colle Forcola,001119, Grosso,1,0,1,0,0
01,Piemonte,001,Torino,SP00701TO,SP 007 -  di Grugliasco,001120, Grugliasco,21,0,33,5,3
01,Piemonte,001,Torino,SP17501TO,SP 175 -  del Doirone,001120, Grugliasco,2,0,3,1,0
01,Piemonte,001,Torino,SP16601TO,SP 166 -  della Val Chisone,001122, Inverso Pinasca,1,0,1,0,0
01,Piemonte,001,Torino,SP06901TO,SP 069 -  di Quincinetto,001125, Ivrea,1,0,2,0,0
01,Piemonte,001,Torino,SP00808TO,SP 008 dir3 -  Diramazione per La Cassa,001126, La Cassa,1,0,1,1,0
01,Piemonte,001,Torino,SP14501TO,SP 145 -  di La Loggia,001127, La Loggia,3,0,4,0,0
01,Piemonte,001,Torino,SP00101TO,SP 001 -  delle Valli di Lanzo,001128, Lanzo Torinese,3,3,3,1,0
01,Piemonte,001,Torino,SP00201TO,SP 002 -  di Germagnano,001128, Lanzo Torinese,6,1,7,0,0
01,Piemonte,001,Torino,SP72901TO,SP 729 -  di Oviglia,001128, Lanzo Torinese,2,0,3,0,0
01,Piemonte,001,Torino,SP10401TO,SP 104 -  di Lauriano,001129, Lauriano,1,0,2,0,0
01,Piemonte,001,Torino,-,strada imprecisata,001130, Leini,4,0,8,0,0
01,Piemonte,001,Torino,SP04001TO,SP 040 -  di San Giusto,001130, Leini,2,0,4,0,1
01,Piemonte,001,Torino,SP26701TO,SP 267 -  di Lombardore,001130, Leini,4,1,9,1,1
01,Piemonte,001,Torino,SP71001TO,SP 710 -  di Caselle,001130, Leini,3,0,5,0,1
01,Piemonte,001,Torino,SP06901TO,SP 069 -  di Quincinetto,001132, Lessolo,1,0,1,0,0
01,Piemonte,001,Torino,SP03901TO,SP 039 -  di Rivarossa,001135, Lombardore,1,0,1,0,0
01,Piemonte,001,Torino,SP26701TO,SP 267 -  di Lombardore,001135, Lombardore,1,0,5,0,0
01,Piemonte,001,Torino,SP22201TO,SP 222 -  di Castellamonte,001137, Loranzè,1,0,3,0,0
01,Piemonte,001,Torino,SP16101TO,SP 161 -  della Val Pellice,001139, Luserna San Giovanni,4,0,5,0,0
01,Piemonte,001,Torino,SP04101TO,SP 041 -  di Agliè,001141, Lusigliè,2,0,3,1,0
01,Piemonte,001,Torino,SP15801TO,SP 158 -  di Garzigliana,001142, Macello,1,0,3,0,0
01,Piemonte,001,Torino,SP00201TO,SP 002 -  di Germagnano,001146, Mathi,8,0,15,1,1
01,Piemonte,001,Torino,SP20701TO,SP 207 -  di Mattie,001147, Mattie,1,0,1,0,0
01,Piemonte,001,Torino,SP08101TO,SP 081 -  di Mazzè,001148, Mazzè,1,1,0,0,0
01,Piemonte,001,Torino,SP08301TO,SP 083 -  di Villate,001150, Mercenasco,1,0,5,0,0
01,Piemonte,001,Torino,SP08201TO,SP 082 -  di Montalenghe,001159, Montalenghe,2,0,2,1,0
01,Piemonte,001,Torino,SP08201TO,SP 082 -  di Montalenghe,001161, Montanaro,2,0,3,1,0
01,Piemonte,001,Torino,SP14301TO,SP 143 -  di Vinovo,001164, Nichelino,14,0,29,1,2
01,Piemonte,001,Torino,SP17401TO,SP 174 -  di Borgaretto,001164, Nichelino,1,0,5,0,0
01,Piemonte,001,Torino,SP00201TO,SP 002 -  di Germagnano,001166, Nole,10,1,15,3,3
01,Piemonte,001,Torino,SP02201TO,SP 022 -  del Colle Forcola,001166, Nole,3,0,3,0,1
01,Piemonte,001,Torino,SP02501TO,SP 025 -  di Grange di Nole,001166, Nole,1,0,1,1,0
01,Piemonte,001,Torino,SP14001TO,SP 140 -  di None,001168, None,3,0,3,0,1
01,Piemonte,001,Torino,SP14101TO,SP 141 -  di Castagnole Piemonte,001168, None,1,0,1,1,0
01,Piemonte,001,Torino,SP14201TO,SP 142 -  di Piobesi,001168, None,1,0,2,0,0
01,Piemonte,001,Torino,SP03501TO,SP 035 -  di Favria,001170, Oglianico,1,0,1,0,0
01,Piemonte,001,Torino,SP00601TO,SP 006 -  di Pinerolo,001171, Orbassano,17,0,24,5,4
01,Piemonte,001,Torino,SP13901TO,SP 139 -  di Villafranca,001171, Orbassano,1,0,1,1,0
01,Piemonte,001,Torino,SP14201TO,SP 142 -  di Piobesi,001171, Orbassano,1,0,1,0,1
01,Piemonte,001,Torino,SP14301TO,SP 143 -  di Vinovo,001171, Orbassano,25,1,53,3,4
01,Piemonte,001,Torino,SP17401TO,SP 174 -  di Borgaretto,001171, Orbassano,4,0,6,0,1
01,Piemonte,001,Torino,SP13801TO,SP 138 -  di Virle,001174, Osasio,2,0,5,0,1
01,Piemonte,001,Torino,SP05101TO,SP 051 -  di Ciconio,001176, Ozegna,1,1,0,0,0
01,Piemonte,001,Torino,SP22201TO,SP 222 -  di Castellamonte,001176, Ozegna,1,0,2,1,0
01,Piemonte,001,Torino,SP12901TO,SP 129 -  di Carmagnola,001178, Pancalieri,2,0,3,0,1
01,Piemonte,001,Torino,SP12401TO,SP 124 -  di Pecetto,001183, Pecetto Torinese,5,0,13,0,0
01,Piemonte,001,Torino,SP12501TO,SP 125 -  di Revigliasco,001183, Pecetto Torinese,1,0,2,0,1
01,Piemonte,001,Torino,SP07701TO,SP 077 -  di Pavone,001185, Perosa Canavese,1,0,1,0,0
01,Piemonte,001,Torino,SP00101TO,SP 001 -  delle Valli di Lanzo,001188, Pessinetto,1,0,1,1,0
01,Piemonte,001,Torino,SP15901TO,SP 159 -  di Macello,001191, Pinerolo,1,0,7,0,0
01,Piemonte,001,Torino,SP16701TO,SP 167 -  della Val Lemina,001191, Pinerolo,1,0,1,0,0
01,Piemonte,001,Torino,SP19501TO,SP 195 -  di Roletto,001191, Pinerolo,2,0,3,0,0
01,Piemonte,001,Torino,SP19601TO,SP 196 -  di Piscina,001191, Pinerolo,1,0,3,0,0
01,Piemonte,001,Torino,SP00501TO,SP 005 -  di Pino,001192, Pino Torinese,2,0,3,0,0
01,Piemonte,001,Torino,SP12301TO,SP 123 -  di San Felice,001192, Pino Torinese,1,0,1,1,0
01,Piemonte,001,Torino,SP14201TO,SP 142 -  di Piobesi,001193, Piobesi Torinese,3,0,5,1,0
01,Piemonte,001,Torino,SP00601TO,SP 006 -  di Pinerolo,001194, Piossasco,10,0,18,2,0
01,Piemonte,001,Torino,SP14101TO,SP 141 -  di Castagnole Piemonte,001194, Piossasco,2,0,4,0,0
01,Piemonte,001,Torino,SP19301TO,SP 193 -  della Colletta,001194, Piossasco,1,0,1,0,0
01,Piemonte,001,Torino,SP14601TO,SP 146 -  di Viotto,001195, Piscina,1,0,3,1,0
01,Piemonte,001,Torino,SP12801TO,SP 128 -  di Pessione,001197, Poirino,3,0,3,1,1
01,Piemonte,001,Torino,SP12901TO,SP 129 -  di Carmagnola,001197, Poirino,2,0,5,0,1
01,Piemonte,001,Torino,SP13001TO,SP 130 -  dei Favari,001197, Poirino,1,0,1,0,0
01,Piemonte,001,Torino,SP13101TO,SP 131 -  di Isolabella,001197, Poirino,1,0,7,1,0
01,Piemonte,001,Torino,SP13201TO,SP 132 -  di Ternavasso,001197, Poirino,1,0,2,0,0
01,Piemonte,001,Torino,SP13401TO,SP 134 -  di Pralormo,001197, Poirino,1,0,1,0,1
01,Piemonte,001,Torino,SP04601TO,SP 046 -  di Frassinetto,001199, Pont-Canavese,1,0,1,0,0
01,Piemonte,001,Torino,SP04701TO,SP 047 -  della Val Soana,001199, Pont-Canavese,1,0,2,0,0
01,Piemonte,001,Torino,SP13401TO,SP 134 -  di Pralormo,001203, Pralormo,1,0,1,0,0
01,Piemonte,001,Torino,SP06901TO,SP 069 -  di Quincinetto,001209, Quassolo,2,0,3,0,0
01,Piemonte,001,Torino,SP06901TO,SP 069 -  di Quincinetto,001210, Quincinetto,1,0,2,1,0
01,Piemonte,001,Torino,SP18401TO,SP 184 -  di Villarbasse,001211, Reano,2,0,2,0,0
01,Piemonte,001,Torino,SP00601TO,SP 006 -  di Pinerolo,001214, Rivalta di Torino,3,0,4,1,0
01,Piemonte,001,Torino,SP00648TO,SP 006 var9 -  Variante del Dojrone,001214, Rivalta di Torino,6,0,11,2,0
01,Piemonte,001,Torino,SP14301TO,SP 143 -  di Vinovo,001214, Rivalta di Torino,3,0,3,1,0
01,Piemonte,001,Torino,SP17401TO,SP 174 -  di Borgaretto,001214, Rivalta di Torino,3,0,6,2,0
01,Piemonte,001,Torino,SP17501TO,SP 175 -  del Doirone,001214, Rivalta di Torino,9,0,13,2,0
01,Piemonte,001,Torino,SP12001TO,SP 120 -  di Riva di Chieri,001215, Riva presso Chieri,2,0,5,0,1
01,Piemonte,001,Torino,SP04201TO,SP 042 -  del Santuario di Belmonte,001216, Rivara,4,0,5,0,0
01,Piemonte,001,Torino,SP72301TO,SP 723 -  di Rivara,001216, Rivara,2,0,3,1,0
01,Piemonte,001,Torino,SP08701TO,SP 087 -  di Bosconero,001217, Rivarolo Canavese,1,0,2,0,0
01,Piemonte,001,Torino,SP22201TO,SP 222 -  di Castellamonte,001217, Rivarolo Canavese,4,0,9,0,0
01,Piemonte,001,Torino,SP03901TO,SP 039 -  di Rivarossa,001218, Rivarossa,1,0,1,1,0
01,Piemonte,001,Torino,SP00701TO,SP 007 -  di Grugliasco,001219, Rivoli,4,2,5,0,3
01,Piemonte,001,Torino,SP14301TO,SP 143 -  di Vinovo,001219, Rivoli,1,0,1,0,0
01,Piemonte,001,Torino,SP17501TO,SP 175 -  del Doirone,001219, Rivoli,1,0,3,0,0
01,Piemonte,001,Torino,SP17701TO,SP 177 -  di Valdellatorre,001219, Rivoli,1,0,2,0,1
01,Piemonte,001,Torino,SP18401TO,SP 184 -  di Villarbasse,001219, Rivoli,1,0,2,0,0
01,Piemonte,001,Torino,SP18601TO,SP 186 -  di Rosta,001219, Rivoli,1,0,1,0,0
01,Piemonte,001,Torino,SP00101TO,SP 001 -  delle Valli di Lanzo,001220, Robassomero,7,1,14,0,1
01,Piemonte,001,Torino,SP01801TO,SP 018 -  di Robassomero,001220, Robassomero,3,0,4,0,0
01,Piemonte,001,Torino,SP72301TO,SP 723 -  di Rivara,001221, Rocca Canavese,3,0,3,1,0
01,Piemonte,001,Torino,SP05601TO,SP 056 -  di Strambino,001223, Romano Canavese,2,0,6,0,0
01,Piemonte,001,Torino,SP08201TO,SP 082 -  di Montalenghe,001223, Romano Canavese,3,1,4,1,0
01,Piemonte,001,Torino,SP04701TO,SP 047 -  della Val Soana,001224, Ronco Canavese,1,0,1,0,0
01,Piemonte,001,Torino,SP18601TO,SP 186 -  di Rosta,001228, Rosta,2,0,5,0,0
01,Piemonte,001,Torino,SP19701TO,SP 197 -  del Colle del Lys,001229, Rubiana,4,0,4,2,0
01,Piemonte,001,Torino,-,strada imprecisata,001231, Salassa,1,0,2,0,0
01,Piemonte,001,Torino,SP03901TO,SP 039 -  di Rivarossa,001236, San Benigno Canavese,1,0,1,0,0
01,Piemonte,001,Torino,SP08701TO,SP 087 -  di Bosconero,001236, San Benigno Canavese,3,0,4,0,0
01,Piemonte,001,Torino,SP01901TO,SP 019 -  del Sedime,001237, San Carlo Canavese,4,0,6,2,0
01,Piemonte,001,Torino,SP02201TO,SP 022 -  del Colle Forcola,001237, San Carlo Canavese,3,1,3,2,1
01,Piemonte,001,Torino,SP01301TO,SP 013 -  di Front,001240, San Francesco al Campo,5,0,8,1,0
01,Piemonte,001,Torino,SP01601TO,SP 016 -  di San Maurizio,001240, San Francesco al Campo,1,0,3,0,0
01,Piemonte,001,Torino,SP01701TO,SP 017 -  di Leinì,001240, San Francesco al Campo,4,0,7,1,0
01,Piemonte,001,Torino,SP16601TO,SP 166 -  della Val Chisone,001242, San Germano Chisone,1,0,2,0,0
01,Piemonte,001,Torino,SP00801TO,SP 008 -  di Druento,001243, San Gillio,5,0,10,1,0
01,Piemonte,001,Torino,SP00806TO,SP 008 dir1 -  Diramazione per Pianezza,001243, San Gillio,1,0,1,1,0
01,Piemonte,001,Torino,SP00808TO,SP 008 dir3 -  Diramazione per La Cassa,001243, San Gillio,1,0,1,1,0
01,Piemonte,001,Torino,SP05301TO,SP 053 -  di San Giorgio Canavese,001244, San Giorgio Canavese,4,0,6,1,1
01,Piemonte,001,Torino,SP08201TO,SP 082 -  di Montalenghe,001244, San Giorgio Canavese,1,0,1,1,0
01,Piemonte,001,Torino,SP21701TO,SP 217 -  di Barone,001244, San Giorgio Canavese,1,0,1,0,0
01,Piemonte,001,Torino,SP04001TO,SP 040 -  di San Giusto,001246, San Giusto Canavese,4,0,5,2,0
01,Piemonte,001,Torino,SP00201TO,SP 002 -  di Germagnano,001248, San Maurizio Canavese,5,0,12,0,0
01,Piemonte,001,Torino,SP01301TO,SP 013 -  di Front,001248, San Maurizio Canavese,3,0,5,0,1
01,Piemonte,001,Torino,SP01601TO,SP 016 -  di San Maurizio,001248, San Maurizio Canavese,2,0,3,0,0
01,Piemonte,001,Torino,SP16701TO,SP 167 -  della Val Lemina,001250, San Pietro Val Lemina,1,0,1,0,0
01,Piemonte,001,Torino,SP16101TO,SP 161 -  della Val Pellice,001254, San Secondo di Pinerolo,4,0,8,1,0
01,Piemonte,001,Torino,SP16501TO,SP 165 -  di Prarostino,001254, San Secondo di Pinerolo,1,0,3,0,0
01,Piemonte,001,Torino,SP20101TO,SP 201 -  di Vaie,001256, Sant'Antonino di Susa,1,0,1,0,0
01,Piemonte,001,Torino,SP12201TO,SP 122 -  di Chieri,001257, Santena,4,1,5,0,0
01,Piemonte,001,Torino,SP14601TO,SP 146 -  di Viotto,001260, Scalenghe,1,0,2,0,0
01,Piemonte,001,Torino,SP16001TO,SP 160 -  dei Murisenghi,001260, Scalenghe,1,0,1,0,0
